index,loss,correct,predicted,total_logprob,ground_truth
0,1.5561834573745728,0, no,-0.9035521745681763, yes
1,0.7966342568397522,0, no,-0.35182803869247437, yes
2,0.3191268742084503,1, yes,-0.8468484878540039, yes
3,0.21636614203453064,1, yes,-0.3244621455669403, yes
4,1.1210808753967285,0, no,-0.6974949240684509, yes
5,0.013860520906746387,1, yes,-1.6235311031341553, yes
6,0.3511057198047638,1, yes,-0.8825331926345825, yes
7,0.07164325565099716,1, yes,-1.3238892555236816, yes
8,1.6712418794631958,0, no,-1.0626014471054077, yes
9,0.21972346305847168,1, yes,-1.2409346103668213, yes
10,1.073805809020996,0, no,-1.2516074180603027, yes
11,2.5044312477111816,0, no,-0.33278682827949524, yes
12,0.08695764094591141,1, yes,-1.3795405626296997, yes
13,1.912273645401001,0, no,-0.9371335506439209, yes
14,1.148741602897644,0, no,-1.3113266229629517, yes
15,0.11471258103847504,1, yes,-0.9287655353546143, yes
16,1.3156415224075317,0, no,-0.6114526391029358, yes
17,0.5281417369842529,1, yes,-0.4161033630371094, yes
18,1.7808501720428467,0, no,-0.824088990688324, yes
19,0.10930463671684265,1, yes,-0.8079131841659546, yes
20,0.4511375427246094,1, yes,-3.421182870864868, yes
21,2.16748309135437,0, no,-0.9117571115493774, yes
22,0.04192330315709114,1, yes,-0.3665277361869812, yes
23,2.758500337600708,0, no,-0.9185993075370789, yes
24,0.09665451943874359,1, yes,-1.558763861656189, yes
25,0.2833828628063202,1, yes,-1.2940967082977295, yes
26,0.3967442214488983,1, yes,-0.6988780498504639, yes
27,0.41172873973846436,1, yes,-1.4565694332122803, yes
28,1.0006498098373413,0, no,-1.131959080696106, yes
29,1.103609561920166,0, no,-1.524162769317627, yes
30,1.0974924564361572,0, no,-0.9257068037986755, yes
31,0.7886539697647095,0, no,-1.4993797540664673, yes
32,0.23673014342784882,1, yes,-1.2929885387420654, yes
33,1.877988576889038,0, no,-0.488473117351532, yes
34,1.0844736099243164,0, no,-0.6019935011863708, yes
35,0.5333078503608704,1, yes,-0.41122061014175415, yes
36,0.2502853572368622,1, yes,-0.7388753890991211, yes
37,0.11522689461708069,1, yes,-0.8750419616699219, yes
38,0.4820389449596405,1, yes,-2.0326108932495117, yes
39,0.06609348952770233,1, yes,-1.9528160095214844, yes
40,0.5395007729530334,1, yes,-0.8032132983207703, yes
41,0.09156370162963867,1, yes,-0.533373236656189, yes
42,0.20771872997283936,1, yes,-1.0653369426727295, yes
43,0.5928672552108765,1, yes,-1.946818232536316, yes
44,0.033019568771123886,1, yes,-2.2361278533935547, yes
45,2.739788770675659,0, no,-0.3778095841407776, yes
46,0.23718859255313873,1, yes,-1.301916480064392, yes
47,3.1433067321777344,0, no,-0.4206589460372925, yes
48,1.8608756065368652,0, no,-1.9169726371765137, yes
49,0.04486680403351784,1, yes,-1.8668920993804932, yes
50,1.2995784282684326,0, no,-1.126805305480957, yes
51,0.5682358741760254,1, yes,-1.1098554134368896, yes
52,0.1544872671365738,1, yes,-1.1093099117279053, yes
53,0.5188141465187073,1, yes,-0.5597302317619324, yes
54,2.634265422821045,0, no,-0.593497097492218, yes
55,2.2624497413635254,0, no,-0.46752169728279114, yes
56,0.8692094087600708,0, no,-1.303789734840393, yes
57,1.1548205614089966,0, no,-0.4794912040233612, yes
58,0.6623669266700745,1, yes,-1.0551817417144775, yes
59,0.6419950723648071,1, yes,-0.5807878971099854, yes
60,2.352553367614746,0, no,-1.0120105743408203, yes
61,0.12908586859703064,1, yes,-0.8201814889907837, yes
62,1.6944793462753296,0, no,-0.7098533511161804, yes
63,0.2244677096605301,1, yes,-0.6916951537132263, yes
64,1.3755459785461426,0, no,-0.8866801261901855, yes
65,0.048711664974689484,1, yes,-0.84462571144104, yes
66,0.8381868004798889,0, no,-0.6580023169517517, yes
67,0.052911363542079926,1, yes,-0.6766921877861023, yes
68,2.7994730472564697,0, no,-0.28754639625549316, yes
69,1.5201005935668945,0, no,-1.5770108699798584, yes
70,0.5950756072998047,1, yes,-1.081471562385559, yes
71,0.8382582068443298,0, no,-0.7350286841392517, yes
72,0.18395324051380157,1, yes,-0.5758588314056396, yes
73,0.22330862283706665,1, yes,-0.6622797250747681, yes
74,0.8581379055976868,0, no,-1.1213428974151611, yes
75,1.654302716255188,0, no,-0.32675984501838684, yes
76,0.612493097782135,1, yes,-0.5112263560295105, yes
77,0.07131917774677277,1, yes,-2.2623939514160156, yes
78,0.07507303357124329,1, yes,-0.8136967420578003, yes
79,2.2495615482330322,0, no,-0.44187480211257935, yes
