index,loss,correct,predicted,total_logprob,ground_truth
0,0.8400401473045349,0, no,-15.840089797973633, yes
1,0.8530439734458923,0, no,-14.635163307189941, yes
2,3.1370012760162354,0, no,-11.101987838745117, yes
3,1.1998467445373535,0, no,-15.383649826049805, yes
4,1.2748115062713623,0, no,-14.229907989501953, yes
5,0.5593225359916687,1, yes,-15.439651489257812, yes
6,1.311259388923645,0, no,-14.688234329223633, yes
7,1.9385838508605957,0, no,-14.42290210723877, yes
8,0.700965166091919,0, no,-15.121460914611816, yes
9,1.1904059648513794,0, no,-14.505058288574219, yes
10,1.5381730794906616,0, no,-15.566082954406738, yes
11,1.078202724456787,0, no,-14.273222923278809, yes
12,1.004464864730835,0, no,-14.757376670837402, yes
13,1.153916835784912,0, no,-15.980769157409668, yes
14,2.4044671058654785,0, no,-13.2183837890625, yes
15,2.0689263343811035,0, no,-15.909690856933594, yes
16,1.0170496702194214,0, no,-15.30711555480957, yes
17,1.4688806533813477,0, no,-14.83311939239502, yes
18,0.8029850721359253,0, no,-14.851679801940918, yes
19,1.5841739177703857,0, no,-13.833667755126953, yes
20,1.9848108291625977,0, no,-14.666802406311035, yes
21,1.775923490524292,0, no,-14.544405937194824, yes
22,1.6769499778747559,0, no,-14.504938125610352, yes
23,1.2193193435668945,0, no,-14.819684028625488, yes
24,1.3570823669433594,0, no,-15.204263687133789, yes
25,0.5733116865158081,1, yes,-13.276000022888184, yes
26,1.2522518634796143,0, no,-14.1622896194458, yes
27,1.7889001369476318,0, no,-13.82969856262207, yes
28,0.9799327850341797,0, no,-14.882368087768555, yes
29,1.8227636814117432,0, no,-12.965492248535156, yes
30,1.1572929620742798,0, no,-14.708786964416504, yes
31,2.3632376194000244,0, no,-14.981504440307617, yes
32,1.0842766761779785,0, no,-15.757357597351074, yes
33,1.5200371742248535,0, no,-15.066617012023926, yes
34,1.0067981481552124,0, no,-15.18766975402832, yes
35,1.2772114276885986,0, no,-15.877171516418457, yes
36,0.9415121078491211,0, no,-15.273669242858887, yes
37,2.0008609294891357,0, no,-12.67998218536377, yes
38,1.1311736106872559,0, no,-15.310287475585938, yes
39,0.9024109840393066,0, no,-14.010295867919922, yes
40,0.7889734506607056,0, no,-14.46243667602539, yes
41,1.803094744682312,0, no,-15.105419158935547, yes
42,2.125410318374634,0, no,-14.074407577514648, yes
43,0.8987163305282593,0, no,-13.824806213378906, yes
44,0.9622037410736084,0, no,-11.555342674255371, yes
45,0.849636435508728,0, no,-13.444074630737305, yes
46,1.432906150817871,0, no,-13.332103729248047, yes
47,1.1979169845581055,0, no,-15.440323829650879, yes
48,1.2245742082595825,0, no,-15.216647148132324, yes
49,1.8904281854629517,0, no,-15.225151062011719, yes
50,1.5472776889801025,0, no,-13.503101348876953, yes
51,1.21609628200531,0, no,-14.124183654785156, yes
52,1.9179136753082275,0, no,-14.304357528686523, yes
53,1.6590646505355835,0, no,-15.390774726867676, yes
54,0.629921555519104,1, yes,-14.60908031463623, yes
55,1.2996242046356201,0, no,-15.191628456115723, yes
56,1.968842625617981,0, no,-15.78484058380127, yes
57,1.1583962440490723,0, no,-14.075423240661621, yes
58,1.7989068031311035,0, no,-13.774396896362305, yes
59,0.801239013671875,0, no,-15.751176834106445, yes
60,1.4573371410369873,0, no,-14.970158576965332, yes
61,1.5858138799667358,0, no,-15.505584716796875, yes
62,2.451524496078491,0, no,-14.23101806640625, yes
63,1.5783562660217285,0, no,-15.424811363220215, yes
64,2.300835132598877,0, no,-14.987195014953613, yes
65,1.5618443489074707,0, no,-14.620945930480957, yes
66,1.4840161800384521,0, no,-15.473642349243164, yes
67,1.7921274900436401,0, no,-13.425302505493164, yes
68,2.8846726417541504,0, no,-13.1412992477417, yes
69,1.6681876182556152,0, no,-15.29446029663086, yes
70,0.7376631498336792,0, no,-15.165081024169922, yes
71,1.5802544355392456,0, no,-15.455986976623535, yes
72,1.3256831169128418,0, no,-15.118118286132812, yes
73,0.7882436513900757,0, no,-15.028684616088867, yes
74,0.6688218116760254,1, yes,-15.378316879272461, yes
75,0.613216757774353,1, yes,-14.582002639770508, yes
76,1.119979977607727,0, no,-14.092673301696777, yes
77,0.6425786018371582,1, yes,-13.913040161132812, yes
78,1.8194048404693604,0, no,-13.171841621398926, yes
79,1.2007784843444824,0, no,-14.390776634216309, yes
80,1.620248794555664,0, no,-15.750431060791016, yes
81,0.7705745697021484,0, no,-15.105013847351074, yes
82,1.4722191095352173,0, no,-12.935441017150879, yes
83,1.1933146715164185,0, no,-14.125112533569336, yes
84,0.9997358918190002,0, no,-15.681767463684082, yes
85,2.080038547515869,0, no,-14.48309326171875, yes
86,0.026082126423716545,1, yes,-12.108189582824707, yes
87,2.489145278930664,0, no,-13.772510528564453, yes
88,0.8020146489143372,0, no,-14.422208786010742, yes
89,1.1914945840835571,0, no,-15.901749610900879, yes
90,1.2576065063476562,0, no,-13.91864013671875, yes
91,2.252392530441284,0, no,-12.884527206420898, yes
92,0.4939058721065521,1, yes,-14.733478546142578, yes
93,2.673055648803711,0, no,-13.87603759765625, yes
94,1.6945735216140747,0, no,-14.743311882019043, yes
95,1.7366799116134644,0, no,-14.01824951171875, yes
96,1.4232547283172607,0, no,-14.832575798034668, yes
97,1.3258806467056274,0, no,-12.57844352722168, yes
98,1.1365983486175537,0, no,-13.218972206115723, yes
99,1.753713846206665,0, no,-14.035943984985352, yes
100,1.5009002685546875,0, no,-14.71353530883789, yes
101,1.267345666885376,0, no,-15.683366775512695, yes
102,2.048858642578125,0, no,-13.938133239746094, yes
103,2.2405803203582764,0, no,-12.754249572753906, yes
104,0.979477047920227,0, no,-16.22779083251953, yes
105,0.4877292513847351,1, yes,-13.52782154083252, yes
106,1.4270612001419067,0, no,-15.310819625854492, yes
107,1.2600224018096924,0, no,-15.105360984802246, yes
108,1.1242847442626953,0, no,-14.3263578414917, yes
109,1.2084310054779053,0, no,-15.74018669128418, yes
110,0.9935591220855713,0, no,-15.022781372070312, yes
111,0.6405518054962158,1, yes,-14.875733375549316, yes
112,1.7497339248657227,0, no,-15.056498527526855, yes
113,1.1723902225494385,0, no,-14.233677864074707, yes
114,2.0358641147613525,0, no,-14.468429565429688, yes
115,1.5222105979919434,0, no,-12.972840309143066, yes
116,2.4628348350524902,0, no,-13.336432456970215, yes
117,0.2996880114078522,1, yes,-13.435877799987793, yes
118,1.5943853855133057,0, no,-14.782066345214844, yes
119,1.1930841207504272,0, no,-13.881195068359375, yes
120,1.6126160621643066,0, no,-14.728286743164062, yes
121,1.7241886854171753,0, no,-15.280217170715332, yes
122,1.4779655933380127,0, no,-15.002079963684082, yes
123,1.2872848510742188,0, no,-15.636335372924805, yes
124,1.2216124534606934,0, no,-13.820777893066406, yes
125,0.7440124154090881,0, no,-16.035593032836914, yes
126,1.65182626247406,0, no,-15.0144624710083, yes
127,0.39974477887153625,1, yes,-14.429308891296387, yes
128,1.6663795709609985,0, no,-14.265288352966309, yes
129,0.9362350702285767,0, no,-15.683305740356445, yes
130,1.152649164199829,0, no,-15.006139755249023, yes
131,1.2170145511627197,0, no,-14.719343185424805, yes
132,0.30777233839035034,1, yes,-14.284341812133789, yes
133,1.203700304031372,0, no,-14.058338165283203, yes
134,0.1306489109992981,1, yes,-13.24788761138916, yes
135,1.7793025970458984,0, no,-14.9141845703125, yes
136,1.462540626525879,0, no,-14.6543607711792, yes
137,0.5873315334320068,1, yes,-14.843658447265625, yes
138,1.608532428741455,0, no,-14.363175392150879, yes
139,2.0967581272125244,0, no,-12.167494773864746, yes
140,1.6583596467971802,0, no,-14.894094467163086, yes
141,0.784406304359436,0, no,-12.606111526489258, yes
142,1.9546443223953247,0, no,-12.088177680969238, yes
143,0.47743216156959534,1, yes,-13.695575714111328, yes
144,1.334071397781372,0, no,-14.529067993164062, yes
145,1.1155611276626587,0, no,-14.930558204650879, yes
146,1.4091041088104248,0, no,-14.070566177368164, yes
147,1.8079040050506592,0, no,-14.88198184967041, yes
148,1.1997907161712646,0, no,-14.930438995361328, yes
149,2.49186110496521,0, no,-14.001289367675781, yes
150,0.1993175446987152,1, yes,-14.447566032409668, yes
151,1.299606204032898,0, no,-15.941190719604492, yes
152,0.8775582909584045,0, no,-14.875765800476074, yes
153,0.353772908449173,1, yes,-9.2476224899292, yes
154,1.084838628768921,0, no,-15.342193603515625, yes
155,0.8829672932624817,0, no,-14.092530250549316, yes
156,1.518165946006775,0, no,-15.009540557861328, yes
157,1.17262864112854,0, no,-14.351203918457031, yes
158,1.4782741069793701,0, no,-15.192111015319824, yes
159,1.6405099630355835,0, no,-15.134720802307129, yes
160,1.074204444885254,0, no,-15.199816703796387, yes
161,2.135223388671875,0, no,-14.236751556396484, yes
162,0.128306582570076,1, yes,-14.271684646606445, yes
163,0.639678955078125,1, yes,-14.975709915161133, yes
164,2.0962352752685547,0, no,-14.311887741088867, yes
165,0.60245281457901,1, yes,-14.964094161987305, yes
166,1.2865302562713623,0, no,-13.302722930908203, yes
167,1.5646286010742188,0, no,-15.227851867675781, yes
168,0.6198598742485046,1, yes,-15.245442390441895, yes
169,1.6564624309539795,0, no,-13.747477531433105, yes
170,1.7683371305465698,0, no,-13.437289237976074, yes
171,1.7559270858764648,0, no,-16.159574508666992, yes
172,0.8562703132629395,0, no,-15.96828842163086, yes
173,1.3002008199691772,0, no,-13.93856430053711, yes
174,0.7857709527015686,0, no,-15.42493724822998, yes
175,2.36907958984375,0, no,-14.16811752319336, yes
176,1.3864264488220215,0, no,-13.640096664428711, yes
177,1.7161002159118652,0, no,-14.890862464904785, yes
178,1.4441224336624146,0, no,-13.48958683013916, yes
179,1.4287278652191162,0, no,-15.583185195922852, yes
180,1.2938514947891235,0, no,-13.306158065795898, yes
181,1.3320026397705078,0, no,-15.298971176147461, yes
182,2.279958963394165,0, no,-12.718647003173828, yes
