index,loss,correct,predicted,total_logprob
0,0.36230456829071045,1, yes,-0.6017045378684998
1,0.10492122918367386,1, yes,-0.2971951961517334
2,0.6991829872131348,0, no,-0.5003821849822998
3,0.2897201180458069,1, yes,-0.37044674158096313
4,0.759703516960144,0, no,-0.6826959848403931
5,0.30157747864723206,1, yes,-0.5627052783966064
6,0.29917770624160767,1, yes,-0.41721397638320923
7,0.21078406274318695,1, yes,-0.600638210773468
8,0.14590108394622803,1, yes,-0.3269804120063782
9,0.30487877130508423,1, yes,-0.6124334931373596
10,0.21151287853717804,1, yes,-0.4956079125404358
11,0.29860207438468933,1, yes,-0.37358006834983826
12,0.20896469056606293,1, yes,-0.471294641494751
13,0.33751562237739563,1, yes,-0.4898589551448822
14,0.1761864870786667,1, yes,-0.38900119066238403
15,0.35395944118499756,1, yes,-0.6405261754989624
16,0.12660595774650574,1, yes,-0.3067559599876404
17,0.19470535218715668,1, yes,-0.4035249948501587
18,0.6057406067848206,1, yes,-0.41375023126602173
19,0.3095572292804718,1, yes,-0.41086652874946594
20,0.18762819468975067,1, yes,-0.5411213040351868
21,0.3035477101802826,1, yes,-0.5353983640670776
22,0.21606691181659698,1, yes,-0.5092450976371765
23,0.35340937972068787,1, yes,-0.4571199119091034
24,0.247539684176445,1, yes,-0.5218504667282104
25,0.3778024911880493,1, yes,-0.520337700843811
26,0.15503665804862976,1, yes,-0.3182884454727173
27,0.1816643327474594,1, yes,-0.48772764205932617
28,0.3003142178058624,1, yes,-0.3970838487148285
29,0.42677128314971924,1, yes,-0.3866870403289795
30,0.3503631353378296,1, yes,-0.4971652030944824
31,0.5599059462547302,1, yes,-0.3204278349876404
32,0.6599399447441101,1, yes,-0.5964322686195374
33,0.17252662777900696,1, yes,-0.3945026099681854
34,0.23451228439807892,1, yes,-0.5378795862197876
35,0.27076756954193115,1, yes,-0.4818308353424072
36,0.13404105603694916,1, yes,-0.4326428174972534
37,0.41061297059059143,1, yes,-0.6139854192733765
38,0.27993103861808777,1, yes,-0.5749130249023438
39,0.8298107981681824,0, no,-0.46879667043685913
40,0.6438677906990051,1, yes,-0.5245603919029236
41,0.32637056708335876,1, yes,-0.515770435333252
42,0.2354656606912613,1, yes,-0.36079835891723633
43,0.24993854761123657,1, yes,-0.5544231534004211
44,0.29625824093818665,1, yes,-0.3754543960094452
45,0.22034958004951477,1, yes,-0.5813173055648804
46,0.31891727447509766,1, yes,-0.41897934675216675
47,0.15366926789283752,1, yes,-0.45291003584861755
48,0.6773272752761841,1, yes,-0.46105265617370605
49,0.1959591954946518,1, yes,-0.37238645553588867
50,0.15367673337459564,1, yes,-0.43478673696517944
51,0.19154733419418335,1, yes,-0.48916977643966675
52,0.38555943965911865,1, yes,-0.47731322050094604
53,0.31858566403388977,1, yes,-0.24746331572532654
54,0.3000554144382477,1, yes,-0.49853917956352234
55,0.1754818707704544,1, yes,-0.4188627600669861
56,0.49031275510787964,1, yes,-0.566277801990509
57,0.1267598271369934,1, yes,-0.28323355317115784
58,0.12058787792921066,1, yes,-0.3474235534667969
59,0.4120376408100128,1, yes,-0.7803019285202026
60,0.24340447783470154,1, yes,-0.34919193387031555
61,0.2095261514186859,1, yes,-0.33232608437538147
62,0.4177773892879486,1, yes,-0.5790859460830688
63,0.27447399497032166,1, yes,-0.6443878412246704
64,0.2900764048099518,1, yes,-0.42893680930137634
65,0.14131738245487213,1, yes,-0.3258827328681946
66,0.35295620560646057,1, yes,-0.42809340357780457
67,0.29188406467437744,1, yes,-0.4364129304885864
68,0.12735341489315033,1, yes,-0.33904021978378296
69,0.24366629123687744,1, yes,-0.510441780090332
70,0.3972190320491791,1, yes,-0.5133504867553711
71,0.3001708388328552,1, yes,-0.5711572766304016
72,0.3262721598148346,1, yes,-0.5910507440567017
73,0.19594156742095947,1, yes,-0.5344781875610352
74,0.6363457441329956,1, yes,-0.42300939559936523
