index,loss,correct,predicted,total_logprob
0,0.6632505655288696,1, yes,-0.39313066005706787
1,0.5538930892944336,1, yes,-0.42886650562286377
2,0.9136111736297607,0, no,-0.3178863525390625
3,0.5959965586662292,1, yes,-0.5461118817329407
4,0.43160519003868103,1, yes,-0.39925631880760193
5,0.6599743366241455,1, yes,-0.35334742069244385
6,0.6005064845085144,1, yes,-0.3773041367530823
7,0.44551485776901245,1, yes,-0.48645156621932983
8,0.7143287062644958,0, no,-0.40394312143325806
9,0.3356454074382782,1, yes,-0.35969701409339905
10,0.5328925251960754,1, yes,-0.338229775428772
11,0.7682386040687561,0, no,-0.31318551301956177
12,0.718511164188385,0, no,-0.33728843927383423
13,0.36300450563430786,1, yes,-0.334423303604126
14,0.8937100172042847,0, no,-0.4631369113922119
15,0.5228723287582397,1, yes,-0.32569432258605957
16,0.398328959941864,1, yes,-0.3827641010284424
17,0.5256693363189697,1, yes,-0.2752884030342102
18,0.6067559123039246,1, yes,-0.48853081464767456
19,0.8529783487319946,0, no,-0.3104379177093506
20,0.7590184211730957,0, no,-0.31309378147125244
21,0.6426358819007874,1, yes,-0.35531091690063477
22,0.5974906086921692,1, yes,-0.30514824390411377
23,0.3239080607891083,1, yes,-0.4125927984714508
24,0.5349236130714417,1, yes,-0.4515259265899658
25,0.6675640344619751,1, yes,-0.3608623743057251
26,0.49125412106513977,1, yes,-0.5506023168563843
27,0.6074902415275574,1, yes,-0.4982295632362366
28,0.47761937975883484,1, yes,-0.5666624307632446
29,0.8299322724342346,0, no,-0.381782591342926
30,0.3784656822681427,1, yes,-0.3784867227077484
31,0.4987940788269043,1, yes,-0.5363056659698486
32,0.5030486583709717,1, yes,-0.3608459234237671
33,0.6425510048866272,1, yes,-0.37655454874038696
34,0.4469139575958252,1, yes,-0.2920348644256592
35,0.5881313681602478,1, yes,-0.45164817571640015
36,0.37241676449775696,1, yes,-0.32950982451438904
37,0.604804277420044,1, yes,-0.3906092047691345
38,0.7188845872879028,0, no,-0.3690701723098755
39,0.22559672594070435,1, yes,-0.3181217312812805
40,0.634388267993927,1, yes,-0.5622307658195496
41,0.8071154356002808,0, no,-0.3993721008300781
42,0.4977903664112091,1, yes,-0.5288163423538208
43,0.6514609456062317,1, yes,-0.4489278197288513
44,0.4811481833457947,1, yes,-0.3537440896034241
45,0.4633621573448181,1, yes,-0.421882688999176
46,0.3240865468978882,1, yes,-0.390869140625
47,0.32731860876083374,1, yes,-0.4175073504447937
48,0.6976184248924255,0, no,-0.3512665629386902
49,0.6301639676094055,1, yes,-0.44050484895706177
50,0.4692978858947754,1, yes,-0.3697555661201477
51,0.5860697627067566,1, yes,-0.28712183237075806
52,0.44511866569519043,1, yes,-0.30243849754333496
53,0.47999605536460876,1, yes,-0.48383185267448425
54,0.5348832607269287,1, yes,-0.3579859137535095
55,0.47656503319740295,1, yes,-0.38209542632102966
56,0.42936012148857117,1, yes,-0.41837188601493835
