index,loss,correct,predicted,total_logprob
0,2.8058090209960938,0, no,-0.011301852762699127
1,5.354166030883789,0, no,-0.018033668398857117
2,0.5596538186073303,1, yes,0.0015325546264648438
3,8.56798267364502,0, no,-0.03781714662909508
4,9.007834434509277,0, no,-0.007955816574394703
5,0.6361334919929504,1, yes,0.00838470458984375
6,1.5544755458831787,0, no,-0.02303442358970642
7,6.786567687988281,0, no,-0.03576241806149483
8,14.244587898254395,0, no,-0.0217436570674181
9,2.5000381469726562,0, no,-0.010788597166538239
10,4.825667858123779,0, no,-0.1059994250535965
11,7.40966272354126,0, no,-0.012020241469144821
12,8.641863822937012,0, no,-0.012735925614833832
13,0.09313345700502396,1, yes,-0.04919781535863876
14,7.294763565063477,0, no,-0.02347760833799839
15,5.973989963531494,0, no,-0.015467890538275242
16,0.31262344121932983,1, yes,0.013858437538146973
17,10.295660972595215,0, no,-0.02818194590508938
18,9.439824104309082,0, no,-0.009914906695485115
19,7.764522075653076,0, no,-0.019540585577487946
20,4.082557678222656,0, no,-0.01863819919526577
21,1.5186364650726318,0, no,-0.04927830398082733
22,0.08910991251468658,1, yes,-0.009061798453330994
23,0.015358630567789078,1, yes,-0.09062807261943817
24,0.1603287011384964,1, yes,-0.08154195547103882
25,0.001328301033936441,1, yes,-0.005526651628315449
26,0.05651066079735756,1, yes,-0.09486301243305206
27,0.010875948704779148,1, yes,-0.009025017730891705
28,0.0014800796052441,1, yes,-0.04297208413481712
29,3.096092939376831,0, no,-0.038751136511564255
30,2.439362049102783,0, no,-0.006962783634662628
31,0.1499215066432953,1, yes,-0.10924088954925537
32,0.0872671902179718,1, yes,-0.04613432288169861
33,0.02391306310892105,1, yes,-0.05035308003425598
34,1.7401103973388672,0, no,-0.22009983658790588
35,0.04283306375145912,1, yes,-0.012116607278585434
36,0.22898583114147186,1, yes,-0.16252000629901886
37,0.7456230521202087,0, no,-0.022522270679473877
38,10.055903434753418,0, no,-0.03620036318898201
39,1.2647415399551392,0, no,-0.1791454255580902
40,2.955716848373413,0, no,-0.03668178245425224
41,5.39114236831665,0, no,-0.01688544824719429
42,8.192595481872559,0, no,-0.024646902456879616
43,1.0796923637390137,0, no,-0.08689099550247192
44,1.174240231513977,0, no,-0.27807843685150146
45,1.9824289083480835,0, no,-0.05964934825897217
46,6.230879306793213,0, no,-0.004105943255126476
47,9.262132516596466e-05,1, yes,-0.009707719087600708
48,2.701766014099121,0, no,-0.037701405584812164
49,1.2874520507466514e-05,1, yes,-0.01759590581059456
50,0.15613800287246704,1, yes,-0.019188180565834045
51,4.255385398864746,0, no,-0.031567759811878204
52,2.4841973781585693,0, no,-0.04102817177772522
53,4.017272294731811e-05,1, yes,-0.06220310181379318
54,4.314631938934326,0, no,-0.019121117889881134
55,7.773411750793457,0, no,-0.00968532171100378
56,1.268773078918457,0, no,-0.10005894303321838
57,4.555445194244385,0, no,-0.011799567379057407
58,8.972834587097168,0, no,-0.02653743512928486
59,4.838721752166748,0, no,-0.0314200222492218
