index,loss,correct,predicted,total_logprob
0,4.567619323730469,0, no,-0.259315550327301
1,0.8945081830024719,0, no,-0.31109219789505005
2,6.695509910583496,0, no,-0.18206872045993805
3,7.145308494567871,0, no,-0.3117341697216034
4,7.199481010437012,0, no,-0.1408894658088684
5,4.896294116973877,0, no,-0.23550188541412354
6,0.5606155395507812,1, yes,-0.16593128442764282
7,0.45278874039649963,1, yes,-0.25318166613578796
8,1.0933754444122314,0, no,-0.2974906265735626
9,0.01335790753364563,1, yes,-0.18962210416793823
10,0.967048168182373,0, no,-0.3303597867488861
11,5.66998815536499,0, no,-0.2306669056415558
12,4.510143756866455,0, no,-0.1536746621131897
13,5.34006929397583,0, no,-0.09392865747213364
14,5.1150665283203125,0, no,-0.5339246988296509
15,5.8956708908081055,0, no,-0.5776159167289734
16,1.5490790605545044,0, no,-0.3128841817378998
17,5.830740451812744,0, no,-0.47386622428894043
18,2.614900588989258,0, no,-0.11665837466716766
19,2.3847732543945312,0, no,-0.15917269885540009
20,0.0886448323726654,1, yes,-0.41664937138557434
21,5.869523048400879,0, no,-0.6972556710243225
22,6.244621276855469,0, no,-0.6113239526748657
23,6.380889415740967,0, no,-0.5623418688774109
24,2.6204097270965576,0, no,-0.29238834977149963
25,6.4613189697265625,0, no,-0.5255327224731445
26,1.2332066297531128,0, no,-0.41494619846343994
27,0.06976836919784546,1, yes,-0.2659226357936859
28,0.10801050812005997,1, yes,-0.24875950813293457
29,4.709869384765625,0, no,-0.2836691737174988
30,4.927675724029541,0, no,-0.2553263008594513
31,7.506147861480713,0, no,-0.2711831033229828
32,6.4526686668396,0, no,-0.16196927428245544
33,1.617913007736206,0, no,-0.3341345191001892
34,6.59965705871582,0, no,-0.4367426335811615
35,5.769340991973877,0, no,-0.12740032374858856
36,5.398237705230713,0, no,-0.06645515561103821
37,6.7605085372924805,0, no,-0.2558848559856415
38,5.780559062957764,0, no,-0.6109567284584045
39,0.2961304187774658,1, yes,-0.30421674251556396
40,5.185784816741943,0, no,-0.24285419285297394
41,6.11102294921875,0, no,-0.414370059967041
42,1.426107406616211,0, no,-0.24275943636894226
43,6.2040839195251465,0, no,-0.674431562423706
44,4.945178508758545,0, no,-0.5616791248321533
45,6.147726058959961,0, no,-0.6444364190101624
46,3.2085518836975098,0, no,-0.1429864913225174
47,0.5011377930641174,1, yes,-0.28395283222198486
48,6.4159040451049805,0, no,-0.10739093273878098
49,6.8264079093933105,0, no,-0.35415178537368774
50,0.4063194692134857,1, yes,-0.20230147242546082
51,3.1692087650299072,0, no,-0.28120991587638855
52,1.020984172821045,0, no,-0.2439219355583191
53,6.570718765258789,0, no,-0.11640423536300659
54,5.994632720947266,0, no,-0.6281962394714355
55,1.4024202823638916,0, no,-0.2898475229740143
56,0.21175724267959595,1, yes,-0.21701925992965698
57,0.4999953508377075,1, yes,-0.3554387092590332
58,7.240084648132324,0, no,-0.6437355279922485
59,6.216891765594482,0, no,-0.20513810217380524
60,8.497963905334473,0, no,-0.10974958539009094
61,1.9929312467575073,0, no,-0.22447717189788818
62,7.9479660987854,0, no,-0.08218161016702652
63,4.798679828643799,0, no,-0.3014184236526489
64,6.709993362426758,0, no,-0.5396350026130676
65,0.06646020710468292,1, yes,-0.2024066299200058
66,6.815689563751221,0, no,-0.18247918784618378
67,0.42679429054260254,1, yes,-0.2780548334121704
68,7.055948734283447,0, no,-0.1960303634405136
69,5.470912933349609,0, no,-0.6477662920951843
70,0.226663276553154,1, yes,-0.21566985547542572
71,5.776294231414795,0, no,-0.6048585772514343
72,5.9643025398254395,0, no,-0.65549236536026
73,6.521173477172852,0, no,-0.6061033010482788
74,6.921399116516113,0, no,-0.20469529926776886
