index,loss,correct,predicted,total_logprob
0,1.1358777284622192,0, no,-1.281668782234192
1,0.49276018142700195,1, yes,-1.5375075340270996
2,0.9735796451568604,0, no,-1.5743720531463623
3,1.103845477104187,0, no,-1.4048110246658325
4,0.9025306701660156,0, no,-1.2681870460510254
5,0.6309062838554382,1, yes,-0.9880664944648743
6,0.24098743498325348,1, yes,-0.9015220403671265
7,0.5774758458137512,1, yes,-1.8343889713287354
8,0.578833818435669,1, yes,-1.2299953699111938
9,0.04029332846403122,1, yes,-1.0100432634353638
10,0.36580774188041687,1, yes,-1.4218343496322632
11,0.6901695728302002,1, yes,-0.8584426641464233
12,0.23407940566539764,1, yes,-1.477070927619934
13,0.7492789626121521,0, no,-1.188873291015625
14,0.5832751989364624,1, yes,-1.8175512552261353
15,0.6192553639411926,1, yes,-1.470127820968628
16,0.5784180760383606,1, yes,-1.5515687465667725
17,0.7069047689437866,0, no,-1.4649642705917358
18,1.1746047735214233,0, no,-1.3657225370407104
19,0.48788565397262573,1, yes,-1.1333444118499756
20,0.7593936920166016,0, no,-1.5033917427062988
21,0.6033254861831665,1, yes,-1.588929533958435
22,0.5954460501670837,1, yes,-1.1882023811340332
23,0.6607773303985596,1, yes,-1.198769211769104
24,0.3116919994354248,1, yes,-1.0728362798690796
25,0.5408074855804443,1, yes,-1.2105703353881836
26,0.5515602231025696,1, yes,-1.6641850471496582
27,0.5478715896606445,1, yes,-1.5218322277069092
28,0.7723153829574585,0, no,-1.33310067653656
29,1.0939964056015015,0, no,-1.4675043821334839
30,0.2992822527885437,1, yes,-0.831190288066864
31,1.2606953382492065,0, no,-1.160143494606018
32,1.3869647979736328,0, no,-1.2610576152801514
33,0.34318649768829346,1, yes,-1.4039556980133057
34,0.670814037322998,1, yes,-1.493776798248291
35,0.554254949092865,1, yes,-1.0193860530853271
36,0.6319260001182556,1, yes,-0.9101943373680115
37,0.7398073673248291,0, no,-0.8930759429931641
38,0.5565482974052429,1, yes,-1.4196782112121582
39,0.5031376481056213,1, yes,-1.650716781616211
40,0.4996693432331085,1, yes,-1.2260445356369019
41,0.6087382435798645,1, yes,-1.097172737121582
42,0.5136720538139343,1, yes,-1.4628667831420898
43,0.7415857315063477,0, no,-1.526054859161377
44,0.406940221786499,1, yes,-1.1611239910125732
45,0.5655633807182312,1, yes,-1.1455497741699219
46,0.5013753771781921,1, yes,-1.238112449645996
47,0.42520204186439514,1, yes,-1.6312636137008667
48,0.9700891375541687,0, no,-1.4249112606048584
49,0.8533729314804077,0, no,-1.4840222597122192
50,0.21083320677280426,1, yes,-1.387006163597107
51,0.48196274042129517,1, yes,-1.3963937759399414
