index,loss,correct,predicted,total_logprob,ground_truth
0,0.39726269245147705,1, true,-0.18751811981201172, true
1,0.432003915309906,1, true,-0.13184034824371338, true
2,0.28285348415374756,1, true,-0.08569076657295227, true
3,0.5007900595664978,1, true,-0.1782514452934265, true
4,0.5470224618911743,1, true,-0.1295759677886963, true
5,0.37533333897590637,1, true,-0.10271325707435608, true
6,0.6009678840637207,1, true,-0.09500992298126221, true
7,0.35104605555534363,1, true,-0.15767750144004822, true
8,0.564685046672821,1, true,-0.13033705949783325, true
9,0.4834047257900238,1, true,-0.12600484490394592, true
10,0.765971302986145,0, false,-0.11821448802947998, true
11,0.6237419843673706,1, true,-0.16510611772537231, true
12,0.5891317129135132,1, true,-0.131655752658844, true
13,0.7381541132926941,0, false,-0.08047264814376831, true
14,0.4960434138774872,1, true,-0.13989350199699402, true
15,0.4857723116874695,1, true,-0.11656945943832397, true
16,0.4367452561855316,1, true,-0.06501927971839905, true
17,0.8011278510093689,0, false,-0.11790728569030762, true
18,0.6103442311286926,1, true,-0.11736011505126953, true
19,0.5602438449859619,1, true,-0.11311578750610352, true
20,0.5360226631164551,1, true,-0.21324604749679565, true
21,0.594903290271759,1, true,-0.1364951729774475, true
22,0.36155202984809875,1, true,-0.14458289742469788, true
23,0.42673173546791077,1, true,-0.16544237732887268, true
24,0.6667805314064026,1, true,-0.2129247784614563, true
25,0.5331351161003113,1, true,-0.08230292797088623, true
26,0.4695655405521393,1, true,-0.0795992910861969, true
27,0.6039611101150513,1, true,-0.12375152111053467, true
28,0.493058443069458,1, true,-0.12952852249145508, true
29,0.39574867486953735,1, true,-0.10852771997451782, true
30,0.7753145694732666,0, false,-0.07951104640960693, true
31,0.6520968675613403,1, true,-0.09236633777618408, true
32,0.5046659708023071,1, true,-0.16178745031356812, true
33,0.5232405066490173,1, true,-0.14193671941757202, true
34,0.6847163438796997,1, true,-0.1662551760673523, true
35,0.5841430425643921,1, true,-0.23477768898010254, true
36,0.5049899220466614,1, true,-0.2409701943397522, true
37,0.6833624839782715,1, true,-0.1650717854499817, true
38,0.8959155082702637,0, false,-0.16731178760528564, true
39,0.561606764793396,1, true,-0.19630789756774902, true
40,0.4195424020290375,1, true,-0.1467808187007904, true
41,0.6040303707122803,1, true,-0.09281265735626221, true
42,0.5256969332695007,1, true,-0.18639761209487915, true
43,0.5892084836959839,1, true,-0.13239938020706177, true
44,0.37825313210487366,1, true,-0.09762370586395264, true
45,0.4682714641094208,1, true,-0.16719523072242737, true
46,0.5993573069572449,1, true,-0.12411236763000488, true
47,0.5260013937950134,1, true,-0.126811683177948, true
48,0.5858632922172546,1, true,-0.14696931838989258, true
49,0.46200114488601685,1, true,-0.1809442639350891, true
50,0.3774813413619995,1, true,-0.08517557382583618, true
51,0.5926926136016846,1, true,-0.15669769048690796, true
52,0.48093676567077637,1, true,-0.14051532745361328, true
53,0.6835804581642151,1, true,-0.20890283584594727, true
54,0.3642084300518036,1, true,-0.09558331966400146, true
55,0.5211100578308105,1, true,-0.10571211576461792, true
56,0.5111848711967468,1, true,-0.13075929880142212, true
57,0.7185941338539124,0, false,-0.09060156345367432, true
58,0.5980615615844727,1, true,-0.100810706615448, true
59,0.7679237723350525,0, false,-0.1403530240058899, true
60,0.5842862129211426,1, true,-0.19879746437072754, true
61,0.6637759804725647,1, true,-0.09940117597579956, true
62,0.7460612654685974,0, false,-0.13014215230941772, true
63,0.4985082447528839,1, true,-0.17443785071372986, true
64,0.6815406680107117,1, true,-0.07043325901031494, true
65,0.34158656001091003,1, true,-0.10098502039909363, true
66,0.6564680933952332,1, true,-0.14042705297470093, true
67,0.5541473031044006,1, true,-0.139492928981781, true
68,0.8567682504653931,0, false,-0.09777629375457764, true
69,0.7460442185401917,0, false,-0.09163624048233032, true
70,0.7387612462043762,0, false,-0.14716678857803345, true
71,0.8127723932266235,0, false,-0.11572647094726562, true
72,0.5560927391052246,1, true,-0.15388184785842896, true
73,0.5179237723350525,1, true,-0.200425922870636, true
74,0.6370744705200195,1, true,-0.0960073471069336, true
75,0.5040515661239624,1, true,-0.14774173498153687, true
76,0.4086769223213196,1, true,-0.17918044328689575, true
77,0.2596391439437866,1, true,-0.2346128523349762, true
78,0.5792025923728943,1, true,-0.14220350980758667, true
79,0.5559589862823486,1, true,-0.13151061534881592, true
80,0.6516219973564148,1, true,-0.16531270742416382, true
81,0.7019577622413635,0, false,-0.09944915771484375, true
82,0.7684743404388428,0, false,-0.11332029104232788, true
83,0.42624786496162415,1, true,-0.14362451434135437, true
84,0.49147742986679077,1, true,-0.14516830444335938, true
85,0.6488029956817627,1, true,-0.06888657808303833, true
86,0.45538294315338135,1, true,-0.1087421178817749, true
87,0.6668769717216492,1, true,-0.08433014154434204, true
88,0.5076687335968018,1, true,-0.1102982759475708, true
89,0.42749303579330444,1, true,-0.1771678924560547, true
90,0.6541063785552979,1, true,-0.1423007845878601, true
91,0.7463104128837585,0, false,-0.08962827920913696, true
92,0.6769076585769653,1, true,-0.1600496768951416, true
93,0.6505362391471863,1, true,-0.22325581312179565, true
94,0.5113838315010071,1, true,-0.20389413833618164, true
95,0.7085419297218323,0, false,-0.08377397060394287, true
96,0.6244890093803406,1, true,-0.0920940637588501, true
97,0.39762112498283386,1, true,-0.16737714409828186, true
98,0.49037501215934753,1, true,-0.08771488070487976, true
99,0.5184453725814819,1, true,-0.10264664888381958, true
100,0.41870176792144775,1, true,-0.1123167872428894, true
101,0.8978660106658936,0, false,-0.09908968210220337, true
102,0.323198527097702,1, true,-0.1915019452571869, true
