index,loss,correct,predicted,total_logprob,ground_truth
0,0.21189410984516144,1, true,-0.2991659641265869, true
1,0.22315403819084167,1, true,-0.25159889459609985, true
2,0.14163631200790405,1, true,-0.3028903901576996, true
3,0.22542499005794525,1, true,-0.29441916942596436, true
4,0.5654191970825195,1, true,-0.26190513372421265, true
5,0.11337605118751526,1, true,-0.3816682696342468, true
6,0.16742153465747833,1, true,-0.27736717462539673, true
7,0.24630464613437653,1, true,-0.19812656939029694, true
8,0.356326699256897,1, true,-0.48493659496307373, true
9,0.3027782142162323,1, true,-0.2845779359340668, true
10,0.4766603708267212,1, true,-0.2690598964691162, true
11,0.4186704754829407,1, true,-0.32559651136398315, true
12,0.18880301713943481,1, true,-0.31922996044158936, true
13,0.30852803587913513,1, true,-0.24408933520317078, true
14,0.23151996731758118,1, true,-0.2859790623188019, true
15,0.3955649733543396,1, true,-0.40574026107788086, true
16,0.19410310685634613,1, true,-0.29358333349227905, true
17,0.5944231152534485,1, true,-0.3483477234840393, true
18,0.5461410284042358,1, true,-0.2813819646835327, true
19,0.18115226924419403,1, true,-0.2960609793663025, true
20,0.4365323483943939,1, true,-0.34028342366218567, true
21,0.16458149254322052,1, true,-0.31111544370651245, true
22,0.12327149510383606,1, true,-0.2516305446624756, true
23,0.2216714322566986,1, true,-0.2154424488544464, true
24,0.27202045917510986,1, true,-0.35046738386154175, true
25,0.37300604581832886,1, true,-0.30419182777404785, true
26,0.2427605539560318,1, true,-0.2175201028585434, true
27,0.28277531266212463,1, true,-0.23351100087165833, true
28,0.20051461458206177,1, true,-0.2799364924430847, true
29,0.24484151601791382,1, true,-0.2716413736343384, true
30,0.5250582098960876,1, true,-0.2591281533241272, true
31,0.18200743198394775,1, true,-0.3043765425682068, true
32,0.3707551062107086,1, true,-0.2941339910030365, true
33,0.33269578218460083,1, true,-0.29464900493621826, true
34,0.22427082061767578,1, true,-0.3121216893196106, true
35,0.553066074848175,1, true,-0.30309128761291504, true
36,0.23498739302158356,1, true,-0.31292295455932617, true
37,0.13417230546474457,1, true,-0.1745247095823288, true
38,0.5264400839805603,1, true,-0.33036500215530396, true
39,0.2571846842765808,1, true,-0.22968906164169312, true
40,0.19474685192108154,1, true,-0.29908818006515503, true
41,0.4261731505393982,1, true,-0.28243178129196167, true
42,0.3139188885688782,1, true,-0.3906196355819702, true
43,0.3034364581108093,1, true,-0.19607609510421753, true
44,0.1100243330001831,1, true,-0.25342312455177307, true
45,0.41609111428260803,1, true,-0.3312411606311798, true
46,0.3584306538105011,1, true,-0.240421861410141, true
47,0.20423546433448792,1, true,-0.45244941115379333, true
48,0.5727143287658691,1, true,-0.31038975715637207, true
49,0.24631936848163605,1, true,-0.5239129662513733, true
50,0.19484339654445648,1, true,-0.27654194831848145, true
51,0.1540757417678833,1, true,-0.3576098084449768, true
