index,loss,correct,predicted,total_logprob
0,1.1920928244535389e-07,1, true,-0.001545743434689939
1,8.344646857949556e-07,1, true,-0.0009929807856678963
2,1.4305104514278355e-06,1, true,-0.0013561041560024023
3,-0.0,1, true,-0.0005130410427227616
4,-0.0,1, true,-0.0005470934556797147
5,2.3841855067985307e-07,1, true,-0.000922580948099494
6,-0.0,1, true,-0.0011497916420921683
7,-0.0,1, true,-0.0008305302471853793
8,13.302655220031738,0, false,-0.002967311767861247
9,1.1920928244535389e-07,1, true,-0.0005648640217259526
10,3.576278118089249e-07,1, true,-0.0007140334346331656
11,2.3841855067985307e-07,1, true,-0.0005782256484963
12,1.1920928244535389e-07,1, true,-0.0009627336403355002
13,-0.0,1, true,-0.0004674207593780011
14,-0.0,1, true,-0.0014044513227418065
15,2.3841855067985307e-07,1, true,-0.0005305750528350472
16,-0.0,1, true,-0.000672576017677784
17,-0.0,1, true,-0.0006524203927256167
18,1.1920928244535389e-07,1, true,-0.0011028891894966364
19,-0.0,1, true,-0.0005781045765616
20,-0.0,1, true,-0.0008098903344944119
21,-0.0,1, true,-0.000749044178519398
22,0.25434431433677673,1, true,0.02302810549736023
23,-0.0,1, true,-0.0006876685656607151
24,-0.0,1, true,-0.0007065167301334441
25,-0.0,1, true,-0.0009033114183694124
26,2.3841855067985307e-07,1, true,-0.0014349527191370726
27,-0.0,1, true,-0.0009336777147836983
28,-0.0,1, true,-0.00030082333250902593
29,1.07287787614041e-05,1, true,-0.002096086274832487
30,1.1920928244535389e-07,1, true,-0.0012126305373385549
31,0.005851993802934885,1, true,-0.01025189645588398
32,-0.0,1, true,-0.0002683882776182145
33,-0.0,1, true,-0.0011738389730453491
34,-0.0,1, true,-0.0010959666687995195
35,5.960462772236497e-07,1, true,-0.0013780085137113929
36,-0.0,1, true,-0.000849084637593478
37,0.009461089968681335,1, true,-0.001869894564151764
38,2.50339189733495e-06,1, true,-0.0010970414150506258
39,-0.0,1, true,-0.0008971069473773241
40,1.1920928244535389e-07,1, true,-0.0010874953586608171
41,-0.0,1, true,-0.0006416822434403002
42,0.0007197650265879929,1, true,-0.0020215921103954315
43,-0.0,1, true,-0.0007853736751712859
44,1.1920928244535389e-07,1, true,-0.0008548076148144901
45,-0.0,1, true,-0.0010184594430029392
46,-0.0,1, true,-0.0010824227938428521
47,-0.0,1, true,-0.0007343702600337565
48,1.1920928244535389e-07,1, true,-0.0006679259822703898
49,6.9141146923357155e-06,1, true,-0.0009955535642802715
50,-0.0,1, true,-0.0005934327491559088
51,4.6491513785440475e-06,1, true,-0.0010440591722726822
52,1.1920928244535389e-07,1, true,-0.0007554861367680132
53,-0.0,1, true,-0.0005538911791518331
54,-0.0,1, true,-0.0013192190090194345
55,-0.0,1, true,-0.00042436952935531735
56,-0.0,1, true,-0.0010391604155302048
57,2.3841855067985307e-07,1, true,-0.0007341318414546549
58,1.1920928244535389e-07,1, true,-0.0013930504210293293
59,3.576278118089249e-07,1, true,-0.0007044901722110808
60,0.000444551813416183,1, true,-0.0032714498229324818
61,-0.0,1, true,-0.0010334346443414688
62,1.1920928244535389e-07,1, true,-0.0008886346477083862
63,-0.0,1, true,-0.0011762259528040886
64,12.345612525939941,0, false,-0.0032040278892964125
