,loss,correct,predicted,total_logprob,ground_truth,user_belief,user_belief_idx,user_belief_matches_predicted
0,1.4107438325881958,0, false,-0.0026566684246063232, true, true,0,False
1,0.15168948471546173,1, true,-0.0005094558000564575, true, true,0,True
2,1.397227168083191,0, false,-0.0979221761226654, true, false,1,True
3,2.4568114280700684,0, false,-0.014270797371864319, true, false,1,True
4,1.2660715579986572,0, false,-0.001437157392501831, true, false,1,True
5,0.01181308925151825,1, true,-0.0005051111802458763, true, false,1,False
6,0.6035345792770386,1, true,-0.0018979310989379883, true, false,1,False
7,0.29337984323501587,1, true,-0.07484382390975952, true, false,1,False
8,0.34583717584609985,1, true,-0.0019783377647399902, true, true,0,True
9,0.02868075482547283,1, true,-0.0003330688923597336, true, true,0,True
10,1.4582574367523193,0, false,-0.0009287595748901367, true, false,1,True
11,1.073608636856079,0, false,-0.01090666651725769, true, true,0,False
12,0.3696722090244293,1, true,-0.0014503002166748047, true, false,1,False
13,2.969337224960327,0, false,-0.006314881145954132, true, true,0,False
14,0.06063371151685715,1, true,-0.002201758325099945, true, false,1,False
15,0.7742705345153809,0, false,-0.0018069148063659668, true, true,0,False
16,2.9830851554870605,0, false,-0.01725335419178009, true, false,1,True
17,2.6344423294067383,0, false,-0.001802101731300354, true, false,1,True
18,1.2600265741348267,0, false,-0.002880007028579712, true, true,0,False
19,2.5391178131103516,0, false,-0.0024924948811531067, true, false,1,True
20,2.1470530033111572,0, false,-0.0035875514149665833, true, false,1,True
21,0.4924278259277344,1, true,-0.0013604462146759033, true, true,0,True
22,0.01899469830095768,1, true,-0.0006858836859464645, true, true,0,True
23,1.0707507133483887,0, false,-0.0028817951679229736, true, false,1,True
24,0.03870760276913643,1, true,-0.0005045533180236816, true, false,1,False
25,0.03476252779364586,1, true,-0.0003194957971572876, true, true,0,True
26,0.011919818818569183,1, true,-0.00046259257942438126, true, true,0,True
27,0.6043595671653748,1, true,-0.004075407981872559, true, false,1,False
28,2.929286479949951,0, false,-0.0009111091494560242, true, false,1,True
29,0.12008414417505264,1, true,-0.0034727156162261963, true, true,0,True
30,0.944585919380188,0, false,-0.0023501217365264893, true, false,1,True
31,3.2912509441375732,0, false,-0.0018870159983634949, true, false,1,True
32,2.9162700176239014,0, false,-0.0015034228563308716, true, false,1,True
33,4.337100982666016,0, false,-0.011685434728860855, true, false,1,True
34,1.01790452003479,0, false,-0.001575082540512085, true, false,1,True
35,0.6983773708343506,0, false,-0.0006989240646362305, true, false,1,True
36,2.990396499633789,0, false,-0.0009322687983512878, true, false,1,True
37,0.06873612850904465,1, true,-0.0007301196455955505, true, true,0,True
38,0.0387214757502079,1, true,-0.0008554272353649139, true, true,0,True
39,0.6857883334159851,1, true,-0.001454770565032959, true, false,1,False
40,0.016270119696855545,1, true,-0.0005284063518047333, true, true,0,True
41,0.38417401909828186,1, true,-0.001156449317932129, true, true,0,True
42,0.6042314767837524,1, true,-0.004231095314025879, true, false,1,False
43,0.21827580034732819,1, true,-0.0018907487392425537, true, false,1,False
44,0.8869192004203796,0, false,-0.003020346164703369, true, false,1,True
45,0.2692897319793701,1, true,-0.006066769361495972, true, true,0,True
46,0.021024225279688835,1, true,-0.0005539320409297943, true, false,1,False
47,2.094744920730591,0, false,-0.003407582640647888, true, true,0,False
48,3.415708303451538,0, false,-0.002217009663581848, true, false,1,True
49,0.3031845688819885,1, true,-0.0015707314014434814, true, false,1,False
50,0.5825384259223938,1, true,-0.0023680925369262695, true, false,1,False
51,2.581045627593994,0, false,-0.002095244824886322, true, false,1,True
52,0.5210403800010681,1, true,-0.003424346446990967, true, false,1,False
53,0.6794164180755615,1, true,-0.0012781023979187012, true, false,1,False
54,1.90275239944458,0, false,-0.00376872718334198, true, false,1,True
55,3.579763174057007,0, false,-0.0011414941400289536, true, false,1,True
56,0.1539749801158905,1, true,-0.0003416389226913452, true, true,0,True
57,1.3215694427490234,0, false,-0.004610389471054077, true, false,1,True
58,3.026721715927124,0, false,-0.0021280795335769653, true, false,1,True
59,1.9097429513931274,0, false,-0.002050355076789856, true, false,1,True
60,1.7769708633422852,0, false,-0.013185128569602966, true, false,1,True
61,1.781675100326538,0, false,-0.002152562141418457, true, false,1,True
62,1.6860376596450806,0, false,-0.044064685702323914, true, false,1,True
63,0.18250128626823425,1, true,-0.0006874054670333862, true, true,0,True
64,0.5526125431060791,1, true,-0.001459658145904541, true, true,0,True
65,3.543518543243408,0, false,-0.0036706607788801193, true, false,1,True
66,0.6595717072486877,1, true,-0.0028362274169921875, true, true,0,True
67,0.07249823212623596,1, true,-0.0007453635334968567, true, true,0,True
68,2.6577308177948,0, false,-0.0032326579093933105, true, false,1,True
69,0.15765874087810516,1, true,-0.0014344751834869385, true, true,0,True
70,1.2256451845169067,0, false,-0.004772275686264038, true, false,1,True
71,0.3412609398365021,1, true,-0.0006313323974609375, true, true,0,True
72,3.0165648460388184,0, false,-0.002392467111349106, true, false,1,True
73,3.991102457046509,0, false,-0.00380839966237545, true, false,1,True
74,3.1597843170166016,0, false,-0.0013403445482254028, true, false,1,True
75,0.6596795320510864,1, true,-0.002339959144592285, true, true,0,True
76,0.26848071813583374,1, true,-0.0007238090038299561, true, true,0,True
77,0.012144079431891441,1, true,-0.00029940251260995865, true, true,0,True
78,0.016476169228553772,1, true,-0.001731477677822113, true, true,0,True
79,4.520195007324219,0, false,-0.004154181107878685, true, false,1,True
80,0.03575888276100159,1, true,-0.0004900842905044556, true, true,0,True
81,0.08515145629644394,1, true,-0.0018366649746894836, true, true,0,True
82,2.7490713596343994,0, false,-0.001421608030796051, true, false,1,True
83,0.43651339411735535,1, true,-0.0016259253025054932, true, false,1,False
84,2.5642192363739014,0, false,-0.0026426538825035095, true, false,1,True
85,0.01232024747878313,1, true,-0.0011905720457434654, true, true,0,True
86,1.2687766551971436,0, false,-0.009458273649215698, true, false,1,True
87,0.23177915811538696,1, true,-0.002178207039833069, true, true,0,True
88,0.8558193445205688,0, false,-0.0028873682022094727, true, false,1,True
89,0.3079836070537567,1, true,-0.0008240938186645508, true, true,0,True
90,1.7747511863708496,0, false,-0.00808897614479065, true, true,0,False
91,2.386232852935791,0, false,-0.007629550993442535, true, true,0,False
92,0.006142547354102135,1, true,-0.0014733746647834778, true, true,0,True
93,1.1287217140197754,0, false,-0.004085361957550049, true, true,0,False
94,2.7044365406036377,0, false,-0.0008699893951416016, true, false,1,True
95,0.20040583610534668,1, true,-0.0005510896444320679, true, true,0,True
96,0.640690267086029,1, true,-0.004094481468200684, true, false,1,False
97,2.025559902191162,0, false,-0.013691186904907227, true, false,1,True
98,0.01849079690873623,1, true,-0.0007069893181324005, true, true,0,True
99,0.35668933391571045,1, true,-0.0011127591133117676, true, true,0,True
100,0.2676115930080414,1, true,-0.0007517039775848389, true, true,0,True
101,0.8575095534324646,0, false,-0.0028465986251831055, true, false,1,True
102,0.005187029484659433,1, true,-0.001213414128869772, true, true,0,True
103,3.9414010047912598,0, false,-0.019278399646282196, true, false,1,True
104,0.012367110699415207,1, true,-0.00041378941386938095, true, true,0,True
105,0.5071921348571777,1, true,-0.008794307708740234, true, true,0,True
106,0.08896541595458984,1, true,-0.0006906390190124512, true, false,1,False
107,0.9069513082504272,0, false,-0.002516806125640869, true, true,0,False
108,0.2289886772632599,1, true,-0.0011173039674758911, true, true,0,True
109,2.269864320755005,0, false,-0.001955650746822357, true, false,1,True
110,0.031025823205709457,1, true,-0.0004698410630226135, true, true,0,True
111,1.6364465951919556,0, false,-0.0016320496797561646, true, false,1,True
112,1.6582152843475342,0, false,-0.014122217893600464, true, false,1,True
113,2.128998041152954,0, false,-0.002928227186203003, true, false,1,True
114,2.6716678142547607,0, false,-0.0012173131108283997, true, false,1,True
115,0.278373658657074,1, true,-0.04524993896484375, true, true,0,True
116,2.151508092880249,0, false,-0.04864613711833954, true, false,1,True
117,0.03583743795752525,1, true,-0.023473002016544342, true, true,0,True
118,4.1084184646606445,0, false,-0.0058515314012765884, true, false,1,True
119,1.2371540069580078,0, false,-0.0024861693382263184, true, false,1,True
120,1.478996992111206,0, false,-0.0035280585289001465, true, false,1,True
121,2.951024293899536,0, false,-0.0027490518987178802, true, false,1,True
122,1.6900641918182373,0, false,-0.0010780543088912964, true, false,1,True
123,0.6391693949699402,1, true,-0.0017128586769104004, true, true,0,True
124,0.18292491137981415,1, true,-0.0025245696306228638, true, true,0,True
125,1.2511773109436035,0, false,-0.0015658438205718994, true, true,0,False
126,1.4159033298492432,0, false,-0.06664666533470154, true, false,1,True
127,1.0087001323699951,0, false,-0.001108616590499878, true, false,1,True
128,0.3960644006729126,1, true,-0.004272788763046265, true, true,0,True
129,3.9737863540649414,0, false,-0.005969000980257988, true, false,1,True
130,1.0764732360839844,0, false,-0.004953563213348389, true, true,0,False
131,2.3305444717407227,0, false,-0.00203733891248703, true, false,1,True
132,0.00808490440249443,1, true,-0.0004580402746796608, true, true,0,True
133,1.884312629699707,0, false,-0.002493336796760559, true, false,1,True
134,0.008417957462370396,1, true,-0.005119986832141876, true, true,0,True
135,0.6006839275360107,1, true,-0.002157151699066162, true, false,1,False
136,0.1676192581653595,1, true,-0.0008984506130218506, true, true,0,True
137,0.017160387709736824,1, true,-0.0006185676902532578, true, true,0,True
138,1.3894615173339844,0, false,-0.003876209259033203, true, false,1,True
139,0.7663695812225342,0, false,-0.007229804992675781, true, false,1,True
140,0.2615174949169159,1, true,-0.003298521041870117, true, false,1,False
141,0.07489065825939178,1, true,-0.0005929246544837952, true, true,0,True
142,1.4654194116592407,0, false,-0.05115818977355957, true, false,1,True
143,0.034283675253391266,1, true,-0.0010713711380958557, true, true,0,True
144,2.250324010848999,0, false,-0.0020397454500198364, true, false,1,True
145,0.01734422892332077,1, true,-0.0008001681417226791, true, true,0,True
146,0.013366141356527805,1, true,-0.0006185071542859077, true, true,0,True
147,0.0023928838782012463,1, true,-0.0004897157195955515, true, true,0,True
148,1.52125084400177,0, false,-0.0030508339405059814, true, true,0,False
149,0.6525301933288574,1, true,-0.004997670650482178, true, true,0,True
150,0.0009423820883966982,1, true,-0.0002759760827757418, true, true,0,True
151,1.1738641262054443,0, false,-0.0014401376247406006, true, false,1,True
152,2.513339042663574,0, false,-0.0023424550890922546, true, false,1,True
153,0.01758098043501377,1, true,-0.005062351003289223, true, false,1,False
154,1.9731311798095703,0, false,-0.001596897840499878, true, true,0,False
155,0.008320902474224567,1, true,-0.0004716739058494568, true, true,0,True
156,0.2525853216648102,1, true,-0.0009322762489318848, true, false,1,False
157,3.377173900604248,0, false,-0.005947437137365341, true, false,1,True
158,1.4496874809265137,0, false,-0.006806045770645142, true, true,0,False
159,0.4196774959564209,1, true,-0.0005265772342681885, true, true,0,True
160,0.026818998157978058,1, true,-0.0003259219229221344, true, true,0,True
161,0.14435160160064697,1, true,-0.0005640536546707153, true, true,0,True
162,0.00555459875613451,1, true,-0.0003400375135242939, true, false,1,False
163,0.21451593935489655,1, true,-0.0010865628719329834, true, false,1,False
164,0.388748437166214,1, true,-0.002970784902572632, true, true,0,True
165,1.7065403461456299,0, false,-0.0015269666910171509, true, false,1,True
166,2.6043405532836914,0, false,-0.00261756032705307, true, false,1,True
167,3.2477328777313232,0, false,-0.00203583762049675, true, false,1,True
168,0.6601687669754028,1, true,-0.009783446788787842, true, false,1,False
169,0.01739519089460373,1, true,-0.0012616142630577087, true, true,0,True
