index,loss,correct,predicted,total_logprob,ground_truth
0,1.3155382871627808,0, no,-0.21293750405311584, yes
1,0.8309721946716309,0, no,-0.35295939445495605, yes
2,0.6513906717300415,1, yes,-0.25447267293930054, yes
3,1.572414517402649,0, no,-0.2652217149734497, yes
4,0.6920091509819031,1, yes,-0.3135989308357239, yes
5,0.5916074514389038,1, yes,-0.19774353504180908, yes
6,0.8270571827888489,0, no,-0.3634205460548401, yes
7,1.361502766609192,0, no,-0.2213135063648224, yes
8,1.320034146308899,0, no,-0.18436262011528015, yes
9,0.6629214882850647,1, yes,-0.3562702536582947, yes
10,0.5552741885185242,1, yes,-0.3556429147720337, yes
11,1.4795715808868408,0, no,-0.2603573203086853, yes
12,1.1912815570831299,0, no,-0.27682599425315857, yes
13,0.6608059406280518,1, yes,-0.2865801453590393, yes
14,0.8315414190292358,0, no,-0.27448201179504395, yes
15,0.4742448329925537,1, yes,-0.3392975330352783, yes
16,1.1510486602783203,0, no,-0.2744036018848419, yes
17,1.42754328250885,0, no,-0.3043997585773468, yes
18,0.5834687352180481,1, yes,-0.23040050268173218, yes
19,0.6471259593963623,1, yes,-0.33598488569259644, yes
20,0.8892989158630371,0, no,-0.2031768560409546, yes
21,0.8843393325805664,0, no,-0.21728241443634033, yes
22,0.7672643065452576,0, no,-0.2656957507133484, yes
23,1.5033659934997559,0, no,-0.31330257654190063, yes
24,0.4847557544708252,1, yes,-0.2710784673690796, yes
25,1.2755022048950195,0, no,-0.3101117014884949, yes
26,1.1425045728683472,0, no,-0.23803949356079102, yes
27,0.9670882225036621,0, no,-0.22405603528022766, yes
28,0.8565434813499451,0, no,-0.3481329083442688, yes
29,1.0058233737945557,0, no,-0.34412333369255066, yes
30,0.6471432447433472,1, yes,-0.29492390155792236, yes
31,1.1881743669509888,0, no,-0.37514528632164, yes
32,1.4251207113265991,0, no,-0.2554188370704651, yes
33,1.2712703943252563,0, no,-0.2658834755420685, yes
34,1.4860514402389526,0, no,-0.29767051339149475, yes
35,1.1557626724243164,0, no,-0.34954094886779785, yes
36,0.694754421710968,0, no,-0.3023558259010315, yes
37,0.7282166481018066,0, no,-0.44631528854370117, yes
38,1.1256153583526611,0, no,-0.22719454765319824, yes
39,0.5595988035202026,1, yes,-0.28878045082092285, yes
40,1.2088336944580078,0, no,-0.28299352526664734, yes
41,0.5729243159294128,1, yes,-0.4113929271697998, yes
42,0.6729103326797485,1, yes,-0.28395670652389526, yes
43,1.340309977531433,0, no,-0.38403770327568054, yes
44,1.1878325939178467,0, no,-0.30222272872924805, yes
45,1.123051643371582,0, no,-0.20228233933448792, yes
46,0.5860816240310669,1, yes,-0.21754848957061768, yes
47,1.2105426788330078,0, no,-0.20921140909194946, yes
48,0.7000732421875,0, no,-0.34139275550842285, yes
49,0.5290626883506775,1, yes,-0.3075439929962158, yes
50,0.5258728861808777,1, yes,-0.28891944885253906, yes
51,1.0829894542694092,0, no,-0.2270525097846985, yes
52,0.43656399846076965,1, yes,-0.3016277253627777, yes
53,1.077011227607727,0, no,-0.21085605025291443, yes
54,0.6545441150665283,1, yes,-0.3217897415161133, yes
55,0.6618432402610779,1, yes,-0.3014158606529236, yes
56,0.6069889068603516,1, yes,-0.3342331051826477, yes
57,1.2235026359558105,0, no,-0.22967618703842163, yes
58,0.9620351791381836,0, no,-0.4698115587234497, yes
59,1.4555470943450928,0, no,-0.27803879976272583, yes
60,0.6858999729156494,1, yes,-0.29376232624053955, yes
61,1.0227746963500977,0, no,-0.3714616894721985, yes
62,1.1939740180969238,0, no,-0.28703802824020386, yes
63,1.1803696155548096,0, no,-0.3161414563655853, yes
64,1.244351863861084,0, no,-0.22049051523208618, yes
65,1.367677092552185,0, no,-0.25475871562957764, yes
66,0.8237420916557312,0, no,-0.30855244398117065, yes
67,0.7098051309585571,0, no,-0.4264642000198364, yes
68,1.2173354625701904,0, no,-0.2287057638168335, yes
69,1.156681776046753,0, no,-0.24848952889442444, yes
70,1.1897648572921753,0, no,-0.30993399024009705, yes
71,0.7011795043945312,0, no,-0.3800497055053711, yes
72,0.9117262959480286,0, no,-0.29873937368392944, yes
73,0.41412580013275146,1, yes,-0.4162648320198059, yes
74,1.1196106672286987,0, no,-0.20622634887695312, yes
75,0.6302042007446289,1, yes,-0.25463229417800903, yes
76,1.3108659982681274,0, no,-0.19619670510292053, yes
77,1.2265334129333496,0, no,-0.2852875292301178, yes
78,0.9546931982040405,0, no,-0.2534453570842743, yes
79,0.7889381647109985,0, no,-0.35542261600494385, yes
80,0.5588659048080444,1, yes,-0.32373982667922974, yes
81,1.0193828344345093,0, no,-0.2624584138393402, yes
82,1.1844514608383179,0, no,-0.2586578130722046, yes
83,1.2165849208831787,0, no,-0.26012367010116577, yes
84,1.0495359897613525,0, no,-0.32541269063949585, yes
85,0.7231960892677307,0, no,-0.22393196821212769, yes
86,0.6696900129318237,1, yes,-0.3965836763381958, yes
87,1.0787779092788696,0, no,-0.2968623638153076, yes
88,0.6504033207893372,1, yes,-0.31716322898864746, yes
89,0.8512324690818787,0, no,-0.2630254626274109, yes
90,1.3033337593078613,0, no,-0.2499283254146576, yes
91,1.1862313747406006,0, no,-0.22283676266670227, yes
92,0.6589511036872864,1, yes,-0.266704797744751, yes
93,1.2432901859283447,0, no,-0.21790677309036255, yes
94,1.3843662738800049,0, no,-0.24736502766609192, yes
95,1.2191729545593262,0, no,-0.2555539011955261, yes
96,0.6841632127761841,1, yes,-0.3501298427581787, yes
97,1.0567667484283447,0, no,-0.2019602656364441, yes
98,0.5972949266433716,1, yes,-0.19439858198165894, yes
99,0.6652213931083679,1, yes,-0.2970088720321655, yes
100,0.6641941666603088,1, yes,-0.3833763003349304, yes
101,1.1936695575714111,0, no,-0.25653430819511414, yes
102,0.6878236532211304,1, yes,-0.29416173696517944, yes
103,0.7711752653121948,0, no,-0.3232208490371704, yes
104,0.8108364343643188,0, no,-0.2721977233886719, yes
105,0.9020964503288269,0, no,-0.3304397463798523, yes
106,0.6192244291305542,1, yes,-0.22597777843475342, yes
107,0.7275044918060303,0, no,-0.3773317337036133, yes
108,0.8326014876365662,0, no,-0.2201358675956726, yes
109,0.752496063709259,0, no,-0.2789155840873718, yes
110,1.2772443294525146,0, no,-0.18776819109916687, yes
111,1.093189001083374,0, no,-0.20811808109283447, yes
112,1.195780634880066,0, no,-0.25860604643821716, yes
113,0.5686952471733093,1, yes,-0.27356791496276855, yes
