index,loss,correct,predicted,total_logprob
0,1.4657270908355713,0, no,-0.03310340642929077
1,0.010656122118234634,1, yes,-0.015967868268489838
2,4.593474388122559,0, no,-0.024032920598983765
3,6.2250518798828125,0, no,-0.055235058069229126
4,4.741254806518555,0, no,-0.062461547553539276
5,7.962679386138916,0, no,-0.03828947991132736
6,6.060836315155029,0, no,-0.08425414562225342
7,0.061124108731746674,1, yes,-0.008946038782596588
8,0.00831073522567749,1, yes,-0.019230211153626442
9,1.964276909828186,0, no,-0.15794557332992554
10,1.113951325416565,0, no,-0.025915592908859253
11,9.072458267211914,0, no,-0.04195886105298996
12,3.399411201477051,0, no,-0.17908236384391785
13,6.89681339263916,0, no,-0.11343517899513245
14,3.1684963703155518,0, no,-0.021466266363859177
15,4.729480743408203,0, no,-0.05909865349531174
16,0.0019185009878128767,1, yes,-0.006933002732694149
17,1.3762257099151611,0, no,-0.021933019161224365
18,3.4782729148864746,0, no,-0.12326161563396454
19,6.210653305053711,0, no,-0.07180262356996536
20,0.23700906336307526,1, yes,-0.01814110577106476
21,3.5043768882751465,0, no,-0.05795370787382126
22,4.465827465057373,0, no,-0.05297603830695152
23,5.938727378845215,0, no,-0.06768827140331268
24,3.642376184463501,0, no,-0.023880377411842346
25,6.613414764404297,0, no,-0.1671515256166458
26,0.07094813883304596,1, yes,-0.016682207584381104
27,0.16336946189403534,1, yes,-0.1041640192270279
28,0.003463699948042631,1, yes,-0.006932955700904131
29,2.0655899047851562,0, no,-0.04118569195270538
30,8.008069038391113,0, no,-0.025004923343658447
31,5.296323299407959,0, no,-0.03998874872922897
32,7.473565578460693,0, no,-0.06417574733495712
33,0.057842984795570374,1, yes,-0.019098833203315735
34,3.6207292079925537,0, no,-0.019916005432605743
35,1.8063844442367554,0, no,-0.038237303495407104
36,3.5926711559295654,0, no,-0.07622652500867844
37,6.739880561828613,0, no,-0.06484533101320267
38,4.404330253601074,0, no,-0.06433214247226715
39,0.02942173182964325,1, yes,-0.004177898168563843
40,6.557836532592773,0, no,-0.13648568093776703
41,8.272977828979492,0, no,-0.05745304375886917
42,1.6173704862594604,0, no,-0.05956174433231354
43,6.883193492889404,0, no,-0.09122606366872787
44,5.53447961807251,0, no,-0.026054490357637405
45,6.066072940826416,0, no,-0.05958544835448265
46,4.963933944702148,0, no,-0.09951072186231613
47,0.016284311190247536,1, yes,-0.015571238473057747
48,4.086209774017334,0, no,-0.11403173208236694
49,1.375780701637268,0, no,-0.06370976567268372
50,0.2703324556350708,1, yes,-0.05510196089744568
51,6.834188461303711,0, no,-0.07665397971868515
52,1.1096800565719604,0, no,-0.06808552145957947
53,5.232136249542236,0, no,-0.064034104347229
54,3.727727174758911,0, no,-0.07177656888961792
55,0.4338921904563904,1, yes,-0.05100741982460022
56,2.3036551475524902,0, no,-0.12882858514785767
57,0.9031880497932434,0, no,-0.018662095069885254
58,0.5410240292549133,1, yes,0.017172932624816895
59,9.764171600341797,0, no,-0.13005642592906952
60,6.238450527191162,0, no,-0.06162388250231743
61,0.006892713718116283,1, yes,-0.021120112389326096
62,10.538074493408203,0, no,-0.09351074695587158
63,7.330552577972412,0, no,-0.038934241980314255
64,8.352630615234375,0, no,-0.12419275939464569
65,0.6731740236282349,1, yes,-0.09658300876617432
66,7.175936698913574,0, no,-0.02746548503637314
67,0.6918870210647583,1, yes,-0.060165226459503174
68,7.107837677001953,0, no,-0.03712277486920357
69,4.624460697174072,0, no,-0.048468731343746185
70,1.856358528137207,0, no,-0.024805814027786255
71,6.478998184204102,0, no,-0.07211558520793915
72,6.851406097412109,0, no,-0.052743859589099884
73,4.976926803588867,0, no,-0.0685160681605339
74,6.040101051330566,0, no,-0.027941226959228516
75,0.10376176238059998,1, yes,-0.018789350986480713
76,0.5660789012908936,1, yes,-0.037566184997558594
77,9.753181457519531,0, no,-0.35636499524116516
78,7.019312381744385,0, no,-0.029341300949454308
79,7.9070916175842285,0, no,-0.031835466623306274
80,2.4039735794067383,0, no,-0.025929100811481476
81,7.975493907928467,0, no,-0.10452900826931
82,4.508978366851807,0, no,-0.01647542044520378
83,4.047231674194336,0, no,-0.10177621245384216
84,7.717754364013672,0, no,-0.03235592693090439
85,5.218297481536865,0, no,-0.04435107856988907
86,5.621856689453125,0, no,-0.053716495633125305
87,0.0011152960360050201,1, yes,-0.009867789223790169
88,0.0030251238495111465,1, yes,-0.007463323883712292
89,8.776969909667969,0, no,-0.1443943828344345
90,0.07769946753978729,1, yes,-0.015042528510093689
91,0.1710835099220276,1, yes,-0.012935146689414978
92,6.993617534637451,0, no,-0.04163498058915138
93,0.6493672728538513,1, yes,-0.03042811155319214
94,8.002579689025879,0, no,-0.08925526589155197
95,5.932650566101074,0, no,-0.08213730901479721
96,4.994852542877197,0, no,-0.06694711744785309
97,5.952992916107178,0, no,-0.07345893234014511
98,6.125988960266113,0, no,-0.02394001930952072
99,5.693661689758301,0, no,-0.09149640798568726
100,1.2441562414169312,0, no,-0.12324097752571106
101,7.197412014007568,0, no,-0.05866216868162155
102,2.0821242332458496,0, no,-0.09271694719791412
103,0.043238088488578796,1, yes,-0.0012164413928985596
