index,loss,correct,predicted,total_logprob
0,1.2375435829162598,0, no,-0.032618939876556396
1,0.24470245838165283,1, yes,-0.06953451037406921
2,0.16265159845352173,1, yes,-0.040141358971595764
3,1.2752327919006348,0, no,-0.0780462920665741
4,3.7374565601348877,0, no,-0.015356693416833878
5,1.3512216806411743,0, no,-0.07856485247612
6,0.19839388132095337,1, yes,-0.04975581169128418
7,0.2254655361175537,1, yes,-0.0934782326221466
8,1.1067239046096802,0, no,-0.034185945987701416
9,2.2519216537475586,0, no,-0.04767833650112152
10,0.7349281907081604,0, no,-0.10669749975204468
11,2.1211905479431152,0, no,-0.08736036717891693
12,2.158306837081909,0, no,-0.011092081665992737
13,2.380053997039795,0, no,-0.030084654688835144
14,0.7690804600715637,0, no,-0.08203864097595215
15,0.8282328844070435,0, no,-0.08028465509414673
16,1.1055711507797241,0, no,-0.1690058410167694
17,0.5564868450164795,1, yes,-0.05370819568634033
18,4.227909088134766,0, no,-0.016539763659238815
19,0.8760820627212524,0, no,-0.1576002836227417
20,0.8213551044464111,0, no,-0.09722274541854858
21,2.072510004043579,0, no,-0.05406348407268524
22,0.5377366542816162,1, yes,-0.0890163779258728
23,0.41345807909965515,1, yes,-0.05497026443481445
24,1.9166934490203857,0, no,-0.0869097113609314
25,0.18742243945598602,1, yes,-0.0390806645154953
26,0.2775973677635193,1, yes,-0.1263144314289093
27,0.35984641313552856,1, yes,-0.04791516065597534
28,0.7062379121780396,0, no,-0.18019747734069824
29,1.778015375137329,0, no,-0.04305632412433624
30,1.3564982414245605,0, no,-0.06747052073478699
31,0.5853257179260254,1, yes,-0.07298564910888672
32,0.23068994283676147,1, yes,-0.08377376198768616
33,1.2664660215377808,0, no,-0.03783407807350159
34,1.6605497598648071,0, no,-0.12136191129684448
35,2.032207489013672,0, no,-0.040854617953300476
36,0.05370228737592697,1, yes,-0.05383770167827606
37,1.3363040685653687,0, no,-0.05590823292732239
38,3.419536828994751,0, no,-0.01780027523636818
39,0.9056259393692017,0, no,-0.14259135723114014
40,1.6908607482910156,0, no,-0.11031556129455566
41,3.0296480655670166,0, no,-0.01970062404870987
42,3.4395804405212402,0, no,-0.049167465418577194
