index,loss,correct,predicted,total_logprob
0,0.5392917990684509,1, yes,-1.8052823543548584
1,0.4508565664291382,1, yes,-1.7698158025741577
2,0.7006987929344177,0, no,-1.6276273727416992
3,0.7327677011489868,0, no,-1.4946128129959106
4,0.990837812423706,0, no,-1.9192256927490234
5,0.6102334856987,1, yes,-1.6064784526824951
6,0.5922791957855225,1, yes,-1.7902889251708984
7,0.45139405131340027,1, yes,-1.8961949348449707
8,0.5906541347503662,1, yes,-1.4917356967926025
9,0.506391704082489,1, yes,-2.4078006744384766
10,0.35849910974502563,1, yes,-1.794722557067871
11,0.6261439919471741,1, yes,-1.4845454692840576
12,0.43998733162879944,1, yes,-2.0341696739196777
13,0.6696649789810181,1, yes,-1.7832015752792358
14,0.47087952494621277,1, yes,-1.7558743953704834
15,0.4910486936569214,1, yes,-1.8066340684890747
16,0.42972227931022644,1, yes,-1.6872317790985107
17,0.4920189380645752,1, yes,-1.870187759399414
18,0.9414465427398682,0, no,-1.8969013690948486
19,0.584605872631073,1, yes,-1.5239834785461426
20,0.4134587347507477,1, yes,-1.8124254941940308
21,0.36894577741622925,1, yes,-2.0298349857330322
22,0.5448850393295288,1, yes,-1.818010926246643
23,0.4745462238788605,1, yes,-1.5753867626190186
24,0.5883774161338806,1, yes,-2.0095365047454834
25,0.6840322613716125,1, yes,-1.6963136196136475
26,0.3930653929710388,1, yes,-1.6129488945007324
27,0.3417588472366333,1, yes,-1.988526701927185
28,0.4136320650577545,1, yes,-1.6690441370010376
29,0.5225027203559875,1, yes,-1.821070909500122
30,0.5399248600006104,1, yes,-1.6187784671783447
31,0.6488105654716492,1, yes,-1.3248114585876465
32,0.7050746083259583,0, no,-1.75632643699646
33,0.4281512200832367,1, yes,-1.7852474451065063
34,0.4075113534927368,1, yes,-1.7783066034317017
35,0.6956754922866821,0, no,-1.7890254259109497
36,0.5816941261291504,1, yes,-1.743300199508667
37,0.7146888375282288,0, no,-1.6039950847625732
38,0.423226922750473,1, yes,-1.8976703882217407
39,0.594772219657898,1, yes,-1.6614738702774048
40,0.7127739191055298,0, no,-1.5105878114700317
41,0.6502472162246704,1, yes,-1.7736417055130005
42,0.48643237352371216,1, yes,-1.652848720550537
43,0.5218886137008667,1, yes,-1.863355278968811
44,0.5716518759727478,1, yes,-1.6386945247650146
45,0.5533736944198608,1, yes,-1.8286391496658325
46,0.5917420983314514,1, yes,-1.5577514171600342
47,0.436724454164505,1, yes,-1.8621151447296143
48,0.5801219344139099,1, yes,-1.7911460399627686
49,0.5199490189552307,1, yes,-1.6416456699371338
50,0.4579589068889618,1, yes,-1.8023734092712402
51,0.4390682578086853,1, yes,-1.8438501358032227
52,0.3846700191497803,1, yes,-2.163794755935669
53,0.5557358264923096,1, yes,-1.6685924530029297
54,0.458509624004364,1, yes,-1.8967266082763672
55,0.5138943195343018,1, yes,-1.782092809677124
56,0.717026948928833,0, no,-2.1043174266815186
57,0.4264621436595917,1, yes,-2.005890130996704
58,0.5045233368873596,1, yes,-1.535179615020752
59,0.7242698669433594,0, no,-1.99381685256958
60,0.6523097157478333,1, yes,-1.7424240112304688
61,0.4957634508609772,1, yes,-1.713664174079895
62,0.6196823716163635,1, yes,-2.056084156036377
63,0.5762001872062683,1, yes,-1.7714109420776367
64,0.5405656099319458,1, yes,-1.453515648841858
65,0.6080993413925171,1, yes,-1.5323821306228638
66,0.5250102281570435,1, yes,-1.3907405138015747
67,0.5547627806663513,1, yes,-2.0153679847717285
68,0.4315108060836792,1, yes,-1.5504378080368042
69,0.4126979410648346,1, yes,-2.029947519302368
70,0.5891449451446533,1, yes,-1.8421077728271484
71,0.522819459438324,1, yes,-1.7285757064819336
72,0.5804091691970825,1, yes,-1.894316554069519
73,0.5215588808059692,1, yes,-1.7785333395004272
74,0.654220461845398,1, yes,-1.3831182718276978
75,0.5211820006370544,1, yes,-1.9272160530090332
76,0.3473621606826782,1, yes,-1.7277888059616089
