index,loss,correct,predicted,total_logprob
0,3.10644793510437,0, no,-3.674237012863159
1,0.2579464018344879,1, yes,-3.5589661598205566
2,3.416417121887207,0, no,-3.284626007080078
3,0.9705448150634766,0, no,-4.922792911529541
4,3.7842767238616943,0, no,-2.3821451663970947
5,4.584704875946045,0, no,-1.852092981338501
6,0.1479906290769577,1, yes,-3.776259183883667
7,0.07635071873664856,1, yes,-2.811326742172241
8,1.1143548488616943,0, no,-3.5057637691497803
9,1.2171958684921265,0, no,-3.434023380279541
10,0.27501967549324036,1, yes,-4.284579753875732
11,2.575883626937866,0, no,-2.2466700077056885
12,1.476291537284851,0, no,-3.259683847427368
13,0.13414572179317474,1, yes,-3.995270252227783
14,3.263791799545288,0, no,-1.7547348737716675
15,4.175960540771484,0, no,-1.750014066696167
16,0.2148291915655136,1, yes,-4.5757269859313965
17,1.9174082279205322,0, no,-2.803731679916382
18,1.14966881275177,0, no,-3.578765392303467
19,0.83086758852005,0, no,-4.779068946838379
20,1.4673025608062744,0, no,-3.0867817401885986
21,3.8830106258392334,0, no,-2.423870801925659
22,2.6075196266174316,0, no,-2.74888277053833
23,0.31562477350234985,1, yes,-3.0786194801330566
24,0.05394255742430687,1, yes,-5.280224800109863
25,0.1503765881061554,1, yes,-3.7414615154266357
26,4.291455268859863,0, no,-1.7572294473648071
27,2.145358085632324,0, no,-5.034862518310547
28,4.135148048400879,0, no,-2.376493215560913
29,2.7014853954315186,0, no,-2.969355344772339
30,0.958236575126648,0, no,-4.257789134979248
31,4.298078536987305,0, no,-0.9257655739784241
32,0.07978973537683487,1, yes,-3.566382884979248
33,3.441944122314453,0, no,-2.527493953704834
34,0.45065802335739136,1, yes,-3.0526273250579834
35,0.33873558044433594,1, yes,-2.8765995502471924
36,3.630673885345459,0, no,-1.5211113691329956
37,0.1524643898010254,1, yes,-3.0045177936553955
38,3.439642906188965,0, no,-2.222977638244629
39,0.01641601137816906,1, yes,-2.4103050231933594
40,0.3873136341571808,1, yes,-2.8434994220733643
41,0.30497878789901733,1, yes,-4.266356468200684
42,4.0087761878967285,0, no,-1.5471889972686768
43,0.668883204460144,1, yes,-2.926095962524414
44,0.24727822840213776,1, yes,-3.5201363563537598
45,3.4364969730377197,0, no,-2.2897021770477295
46,3.6946918964385986,0, no,-2.36865496635437
47,0.10302980244159698,1, yes,-4.070069313049316
48,2.912045478820801,0, no,-1.820876955986023
49,0.06738536804914474,1, yes,-2.706939220428467
