index,loss,correct,predicted,total_logprob,ground_truth
0,1.6500706672668457,0, yes,-0.14504048228263855, no
1,0.5804073214530945,1, yes,-0.14346057176589966, yes
2,0.3098032772541046,1, true,-0.21303227543830872, true
3,0.11624453216791153,1, true,-0.28282251954078674, true
4,0.9764556288719177,0, yes,-0.2218744158744812, no
5,1.5723201036453247,0, yes,-0.16390442848205566, no
6,0.32765790820121765,1, yes,-0.14180654287338257, yes
7,0.4546315670013428,1, yes,-0.2798627018928528, yes
8,0.6563644409179688,1, yes,-0.10344934463500977, yes
9,0.6380558013916016,1, yes,-0.1294248104095459, yes
10,0.5075215101242065,1, yes,-0.23286527395248413, yes
11,1.5298869609832764,0, yes,-0.15359455347061157, no
12,1.6613354682922363,0, true,-0.1817028969526291, false
13,0.5278131365776062,1, no,-0.2205449938774109, no
14,0.9134547114372253,0, yes,-0.22143274545669556, no
15,0.8075868487358093,0, no,-0.0902891755104065, yes
16,0.3503546714782715,1, no,-0.2963390350341797, no
17,0.39413952827453613,1, yes,-0.1069747805595398, yes
18,0.27182072401046753,1, true,-0.16150900721549988, true
19,0.45809102058410645,1, yes,-0.23253828287124634, yes
20,0.9433053731918335,0, yes,-0.38962820172309875, no
21,0.5038891434669495,1, yes,-0.17014193534851074, yes
22,2.4242167472839355,0, true,-0.1778835654258728, false
23,0.5019878149032593,1, yes,-0.3022424578666687, yes
24,1.8493777513504028,0, yes,-0.15658286213874817, no
25,0.6156105399131775,1, yes,-0.24930328130722046, yes
26,1.0380018949508667,0, yes,-0.21483591198921204, no
27,0.6279777884483337,1, no,-0.19588536024093628, no
28,2.5970864295959473,0, true,-0.19020599126815796, false
29,1.1145203113555908,0, yes,-0.2552376091480255, no
30,0.4377642571926117,1, yes,-0.15462496876716614, yes
31,2.0945308208465576,0, true,-0.21917413175106049, false
32,0.8809977769851685,0, yes,-0.2763087749481201, no
33,0.8280428051948547,0, yes,-0.14626020193099976, no
34,1.5932363271713257,0, yes,-0.1065814346075058, no
35,1.0095219612121582,0, no,-0.07744863629341125, yes
36,0.7769390940666199,0, yes,-0.21937966346740723, no
37,0.1311550885438919,1, yes,-0.19482071697711945, yes
38,0.6611297726631165,1, no,-0.10937869548797607, no
39,0.4555736780166626,1, yes,-0.12694436311721802, yes
40,0.6217799186706543,1, yes,-0.22754794359207153, yes
41,0.737022876739502,0, no,-0.27376627922058105, yes
42,1.4211177825927734,0, yes,-0.16837656497955322, no
43,1.9922904968261719,0, true,-0.2638697624206543, false
44,0.4113972783088684,1, yes,-0.29702579975128174, yes
45,0.5554448366165161,1, yes,-0.24149727821350098, yes
46,1.565841555595398,0, yes,-0.17810891568660736, no
47,1.4270179271697998,0, true,-0.28582698106765747, false
48,0.7536605000495911,0, yes,-0.2172020673751831, no
49,0.6021563410758972,1, yes,-0.23789924383163452, yes
50,2.3665971755981445,0, true,-0.12275508046150208, false
51,0.22107604146003723,1, true,-0.3386298716068268, true
52,0.14274506270885468,1, yes,-0.262210488319397, yes
53,1.4457252025604248,0, true,-0.2776809334754944, false
54,0.8127822279930115,0, no,-0.09931564331054688, yes
55,0.4784485101699829,1, yes,-0.222131609916687, yes
56,0.6303771138191223,1, yes,-0.21065878868103027, yes
57,0.656307578086853,1, yes,-0.21904313564300537, yes
58,1.2932957410812378,0, yes,-0.3394775390625, no
59,1.1090128421783447,0, yes,-0.22118625044822693, no
60,0.7702693343162537,0, yes,-0.08918535709381104, no
61,0.5319452881813049,1, no,-0.1134941577911377, no
62,0.7864261269569397,0, yes,-0.18655622005462646, no
63,0.3679707646369934,1, yes,-0.1913091540336609, yes
64,0.4671022891998291,1, yes,-0.2930571436882019, yes
65,1.660720705986023,0, yes,-0.17352741956710815, no
66,1.1044001579284668,0, yes,-0.21007460355758667, no
67,0.279633492231369,1, yes,-0.4370518624782562, yes
68,0.7106905579566956,0, no,-0.15213489532470703, yes
69,0.6908875107765198,1, yes,-0.22911745309829712, yes
70,1.0570518970489502,0, no,-0.06718853116035461, yes
71,0.3249751329421997,1, yes,-0.18418484926223755, yes
72,0.5278053283691406,1, yes,-0.1490991711616516, yes
73,0.8507801294326782,0, yes,-0.2124878168106079, no
74,1.5034728050231934,0, yes,-0.20564594864845276, no
75,1.7394763231277466,0, yes,-0.24445617198944092, no
76,1.4290375709533691,0, true,-0.18595999479293823, false
77,0.7372098565101624,0, no,-0.14017528295516968, yes
78,1.8206827640533447,0, yes,-0.18065766990184784, no
79,1.5176172256469727,0, true,-0.1789509654045105, false
80,1.0913336277008057,0, yes,-0.17482250928878784, no
81,0.7540199756622314,0, no,-0.23839974403381348, yes
82,0.3778117299079895,1, yes,-0.18893128633499146, yes
83,1.311425805091858,0, yes,-0.18542030453681946, no
84,1.3148741722106934,0, yes,-0.2190471887588501, no
85,1.7009329795837402,0, yes,-0.2711511254310608, no
86,0.23458383977413177,1, yes,-0.2249702662229538, yes
87,0.4246021807193756,1, yes,-0.23386427760124207, yes
88,0.8105376958847046,0, yes,-0.1789306402206421, no
89,0.48536863923072815,1, yes,-0.16550585627555847, yes
90,0.44057977199554443,1, yes,-0.2366870641708374, yes
91,0.24386659264564514,1, true,-0.21481969952583313, true
92,0.9163793921470642,0, yes,-0.11888939142227173, no
93,0.7745192050933838,0, yes,-0.16750669479370117, no
94,1.2937302589416504,0, yes,-0.19801589846611023, no
95,0.6662977933883667,1, no,-0.4595593214035034, no
96,0.39574265480041504,1, no,-0.12106883525848389, no
97,1.344771385192871,0, yes,-0.14464300870895386, no
98,1.5940842628479004,0, yes,-0.15716823935508728, no
99,1.2982163429260254,0, yes,-0.18407684564590454, no
100,0.5531957745552063,1, yes,-0.22131842374801636, yes
101,2.362917900085449,0, yes,-0.1706504225730896, no
102,1.0315436124801636,0, yes,-0.21676042675971985, no
103,0.8633415102958679,0, no,-0.18428689241409302, yes
104,1.8232362270355225,0, true,-0.24527600407600403, false
105,0.5791317224502563,1, yes,-0.22794926166534424, yes
106,1.8362146615982056,0, yes,-0.40217870473861694, no
107,0.3034115731716156,1, yes,-0.15001100301742554, yes
108,0.26392272114753723,1, yes,-0.345520943403244, yes
109,0.13716216385364532,1, true,-0.2313251942396164, true
110,2.5861434936523438,0, true,-0.14706775546073914, false
111,0.9397279024124146,0, yes,-0.18352127075195312, no
112,0.7214566469192505,0, no,-0.14606797695159912, yes
113,0.845646321773529,0, yes,-0.27392786741256714, no
114,0.8797808289527893,0, no,-0.20490771532058716, yes
