index,loss,correct,predicted,total_logprob,ground_truth
0,0.03967792168259621,1, yes,-27.33613395690918, yes
1,0.012578792870044708,1, yes,-25.68606948852539, yes
2,0.026796018704771996,1, yes,-22.320146560668945, yes
3,0.02215585671365261,1, yes,-26.224945068359375, yes
4,0.1650899052619934,1, yes,-25.180049896240234, yes
5,0.04379471391439438,1, yes,-22.24639129638672, yes
6,0.022389257326722145,1, yes,-26.422269821166992, yes
7,1.063427448272705,0, no,-26.838512420654297, yes
8,0.0048477970995008945,1, yes,-24.661710739135742, yes
9,0.008210004307329655,1, yes,-25.41373062133789, yes
10,1.5521070957183838,0, no,-28.1733455657959, yes
11,0.048838596791028976,1, yes,-27.499887466430664, yes
12,1.0667071342468262,0, no,-28.575424194335938, yes
13,0.04656194522976875,1, yes,-24.407550811767578, yes
14,1.2017481327056885,0, no,-25.674760818481445, yes
15,0.05769963562488556,1, yes,-23.704872131347656, yes
16,0.028497828170657158,1, yes,-26.907878875732422, yes
17,0.03919706493616104,1, yes,-25.82830047607422, yes
18,0.032270174473524094,1, yes,-27.340261459350586, yes
19,0.006682548671960831,1, yes,-25.472078323364258, yes
20,1.4989800453186035,0, no,-31.783601760864258, yes
21,0.02493225783109665,1, yes,-24.359600067138672, yes
22,0.0055983420461416245,1, yes,-26.32649040222168, yes
23,0.0039628795348107815,1, yes,-25.51328468322754, yes
24,0.009385629557073116,1, yes,-25.87677764892578, yes
25,0.004530522506684065,1, yes,-25.612037658691406, yes
26,0.007803904823958874,1, yes,-26.875185012817383, yes
27,0.017434436827898026,1, yes,-26.10584259033203, yes
28,2.6455905437469482,0, no,-26.780838012695312, yes
29,0.05772866681218147,1, yes,-26.16952133178711, yes
30,0.05019557476043701,1, yes,-26.385950088500977, yes
31,0.019124990329146385,1, yes,-27.66383171081543, yes
32,0.013991836458444595,1, yes,-25.507131576538086, yes
33,0.21155889332294464,1, yes,-26.86478042602539, yes
34,0.02318907342851162,1, yes,-26.86416244506836, yes
35,0.09800481796264648,1, yes,-24.242097854614258, yes
36,0.004954442381858826,1, yes,-25.67401695251465, yes
37,0.010328296571969986,1, yes,-26.01209831237793, yes
38,0.02419981360435486,1, yes,-26.682262420654297, yes
39,0.004077455028891563,1, yes,-25.201168060302734, yes
40,0.013172627426683903,1, yes,-24.567005157470703, yes
41,0.02227780967950821,1, yes,-27.25901985168457, yes
42,0.03883007541298866,1, yes,-23.96416473388672, yes
43,0.01756739243865013,1, yes,-27.506479263305664, yes
44,0.006117429118603468,1, yes,-25.936716079711914, yes
45,0.05548651143908501,1, yes,-28.393138885498047, yes
46,0.006914733909070492,1, yes,-26.26546287536621, yes
47,0.45248943567276,1, yes,-25.34048080444336, yes
48,0.018728798255324364,1, yes,-24.874446868896484, yes
49,0.008811874315142632,1, yes,-24.803760528564453, yes
50,0.011674418114125729,1, yes,-26.008089065551758, yes
51,0.03607019782066345,1, yes,-24.712148666381836, yes
52,0.005237311124801636,1, yes,-24.422487258911133, yes
53,0.011558706872165203,1, yes,-25.812774658203125, yes
54,0.018559839576482773,1, yes,-27.67012596130371, yes
55,0.045270323753356934,1, yes,-26.25536346435547, yes
56,0.03091614507138729,1, yes,-26.725000381469727, yes
57,0.020955584943294525,1, yes,-23.832128524780273, yes
58,0.17301446199417114,1, yes,-23.695188522338867, yes
59,0.015257198363542557,1, yes,-26.268924713134766, yes
60,0.25285911560058594,1, yes,-27.83828353881836, yes
61,0.018891528248786926,1, yes,-27.121946334838867, yes
62,0.2807409167289734,1, yes,-24.739639282226562, yes
63,0.056951623409986496,1, yes,-26.479862213134766, yes
64,0.18054071068763733,1, yes,-25.054698944091797, yes
65,0.030654551461338997,1, yes,-25.502592086791992, yes
66,0.06366949528455734,1, yes,-27.35370635986328, yes
67,0.007546606939285994,1, yes,-24.385683059692383, yes
68,0.1839183270931244,1, yes,-25.223777770996094, yes
69,0.026604274287819862,1, yes,-27.028181076049805, yes
70,0.030651893466711044,1, yes,-28.003562927246094, yes
71,3.000810146331787,0, no,-29.51869773864746, yes
72,0.7695932984352112,0, no,-25.935956954956055, yes
73,0.025243476033210754,1, yes,-27.23003578186035, yes
74,0.0014640099834650755,1, yes,-23.90729522705078, yes
75,0.025304613634943962,1, yes,-27.532176971435547, yes
76,1.8810545206069946,0, no,-27.693330764770508, yes
77,0.008263090625405312,1, yes,-26.21225929260254, yes
78,0.06711363792419434,1, yes,-22.608379364013672, yes
79,0.06174708157777786,1, yes,-28.20401954650879, yes
80,0.2911842167377472,1, yes,-25.282155990600586, yes
81,0.5283014178276062,1, yes,-22.614761352539062, yes
82,0.9486594200134277,0, no,-29.419628143310547, yes
83,0.011082522571086884,1, yes,-25.64752960205078, yes
84,0.05125437304377556,1, yes,-27.43155860900879, yes
85,1.7935733795166016,0, no,-28.530031204223633, yes
86,0.018693581223487854,1, yes,-24.949316024780273, yes
87,0.02456546388566494,1, yes,-26.15553092956543, yes
